real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
783.69;5103343.533;145836.16;2698703.733;173462.637;9764.193;2795877.366;158008.803;173462.637;1486177.479;94618.94
10967.14;;596715.391;;170131.154;3778516.047;;;170131.154;;679480.107
4069448.327;;2924.537;;502863.954;11383.234;;;;;293886.294
;;3204090.337;;1492106.657;451306.354;;;;;
;;;;1766820.617;;;;;;
1734382.807;1734382.807;6840518.86;6852969.303;950094.863;6765051.233;6840518.86;6765051.233;1822300.877;1734382.807;6765051.233
868691.79;868691.79;868691.79;868691.79;868691.79;868691.79;868691.79;868691.79;868691.79;868691.79;868691.79
955184.48;91841.696;609017.09;955184.48;1112443.336;406230.25;780161.013;955184.48;955184.48;1032523.623;609017.09
12428171.29;12428171.29;1772999.28;13641031.253;;629530.513;;629530.513;13641031.253;12428171.29;629530.513
4530688.29;342159.0;278224.614;3705405.713;39219.303;39603.767;40790.957;168692.764;3705405.713;4530688.29;49711.44
114899.177;114899.177;1291434.844;3405718.6;39530.906;1052813.997;3944026.56;27410.11;3405718.6;114899.177;36330.593
39915.37;39915.37;3405718.6;;3405718.6;3405718.6;3405718.6;1052813.997;;39915.37;1052813.997
3405718.6;3405718.6;;;;;;3405718.6;;3405718.6;3405718.6
2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32;2186318.32
1699.847;597542.245;;;453216.293;;;979169.114;276015.002;;
1050429.283;;;;;;;357239.371;275044.619;;
25543.123;;;;;;;46156.365;;;
344982.767;344982.767;344982.767;344982.767;344982.767;344982.767;344982.767;344982.767;344982.767;344982.767;344982.767
72414.36;72414.36;533623.57;72414.36;533623.57;533623.57;533623.57;72414.36;72414.36;72414.36;72414.36
3089.39;3089.39;3089.39;3089.39;3089.39;3089.39;3089.39;3089.39;3089.39;3089.39;3089.39
1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127;1658479.127
;;1428824.756;;1428824.756;1428824.756;1428824.756;;;;
1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513;1864926.513
248584.617;267556.173;219705.96;10600.783;222056.185;440342.463;7045.123;370162.114;36806.545;97648.916;24852.403
19449.763;12531.567;72078.333;382092.45;14847.345;62187.213;394991.393;122987.864;658.212;14029.376;132279.797
6408.513;457826.7;42719.412;110877.441;936432.128;27617.326;37795.259;155966.041;56150.655;59476.896;968492.973
16413.18;658272.99;111578.762;425126.302;11335.128;153855.293;22310.029;450702.004;430161.598;110242.719;146819.356
87339.61;23536.846;289973.183;68219.696;1407835.868;168171.96;221966.669;1067295.624;37254.838;757041.128;140090.996
831.117;91786.003;286536.343;1209135.885;103583.725;167587.706;587080.909;100438.532;573463.991;587033.313;141646.949
2961.79;1470627.546;32665.496;1186245.268;50074.712;715707.639;1409279.303;25557.717;159863.052;82017.4;565198.588
351504.773;3634.313;37340.183;1435351.018;2106470.985;80833.772;271547.506;274569.893;1056787.867;;720437.452
1374.003;1150671.48;765308.613;623547.063;;220030.606;27667.552;;1418296.694;;
1390343.77;;1317764.253;;;732896.786;41359.44;;1176915.077;;
20563.76;;248718.003;;;;;;398361.557;;
1479926.543;;52626.916;;;;;;84477.54;;
2652093.687;;67084.686;;;;;;;;
15807.327;;;;;;;;;;
172652.677;;;;;;;;;;
1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24;1517191.24
1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07;1637840.07
39390.773;39390.773;39390.773;39390.773;39390.773;39390.773;39390.773;39390.773;39390.773;39390.773;39390.773
1320725.46;1749729.62;480347.969;10659.497;28013.79;1749729.62;1776999.09;866782.657;360963.727;1320725.46;60206.74
1749729.62;;1749729.62;866782.657;1610601.383;;1749729.62;1749729.62;1749729.62;1749729.62;879442.764
;;;1749729.62;1749729.62;;;;;;1749729.62
628488.983;628488.983;628488.983;628488.983;628488.983;628488.983;628488.983;628488.983;628488.983;628488.983;628488.983
119585.913;119585.913;1302014.946;2391481.986;362509.67;1159385.503;1363681.376;375699.907;2050842.417;119585.913;3336852.536
1776790.413;1776790.413;213902.67;1237581.486;1038688.287;1126555.79;209780.876;407121.163;591468.657;1776790.413;209780.876
;;;2143930.103;213902.67;407121.163;213902.67;;1497817.274;;407121.163
2624925.7;2624925.7;2118380.884;2624925.7;2118380.884;2624925.7;2624925.7;1928400.11;2286940.3;2623313.24;2624925.7
2565.85;173396.37;2565.85;2565.85;120909.53;2565.85;82833.643;173396.37;82833.643;173396.37;173396.37
286479.283;286479.283;173997.274;286479.283;384440.136;173997.274;602660.456;286479.283;602660.456;286479.283;347923.794
;;43713.767;;103458.893;286479.283;84198.88;;286479.283;;27447.607
;;126724.373;;88650.706;;98800.213;;;;98800.213
;;88650.706;;286479.283;;88650.706;;;;286479.283
;;286479.283;;;;286479.283;;;;
233016.01;233016.01;233016.01;233016.01;233016.01;233016.01;233016.01;233016.01;233016.01;233016.01;233016.01
160131.433;24942.823;;160570.047;1468054.073;42328.297;78856.997;30050.753;42328.297;160131.433;189276.254
24942.823;;;;1394289.936;;15183.387;258515.91;;24942.823;
53293.25;53293.25;158417.869;;95982.044;175685.713;;102248.25;62688.22;;5794.03
;;;;270416.42;;;73582.013;39872.61;;
;;;;91655.42;;;;128220.29;;
;;;;;;;;13832.327;;
918639.453;918639.453;620210.114;918639.453;620210.114;620210.114;620210.114;918639.453;918639.453;918639.453;918639.453
40550.89;3335.567;44007.685;2951.449;75234.719;7760.309;53761.896;13439.83;64926.801;62982.415;6315.018
57801.583;105253.987;24982.295;1249.456;78798.139;32040.356;2195.426;1928.893;16847.228;79346.605;80025.178
168663.42;10309.307;194405.282;2757.513;29861.199;41821.419;26035.932;8547.236;96457.411;12815.668;15426.538
70270.5;122171.204;61824.788;7748.979;16360.089;77244.259;181512.795;20327.369;43109.248;11387.058;3915.601
3165.683;9180.977;98331.815;187490.729;17395.699;94539.866;83119.875;;;85743.241;
84751.59;8419.39;;169501.359;15439.445;;49780.231;;;;
;;;24056.286;;;4548.781;;;;
;;;89513.079;;;59175.967;;;;
;;;;;;2757.093;;;;
2881089.75;1666845.93;16395.906;2374851.787;3784391.236;3629922.984;2356199.709;2881089.75;1205813.11;2881089.75;3039378.95
238654.403;238654.403;2356199.709;3039378.95;2356199.709;987487.637;;3039378.95;3545616.913;238654.403;
1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433;1505922.433
23545.883;23545.883;23545.883;23545.883;23545.883;23545.883;23545.883;23545.883;23545.883;23545.883;23545.883
8369.217;8369.217;8369.217;8369.217;8369.217;8369.217;8369.217;8369.217;8369.217;8369.217;8369.217
2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513;2368383.513
49276.5;49276.5;49276.5;49276.5;49276.5;49276.5;49276.5;49276.5;49276.5;49276.5;49276.5
3450.99;3450.99;3450.99;3450.99;3450.99;3450.99;3450.99;3450.99;3450.99;3450.99;3450.99
1745.03;1745.03;;1745.03;;;;1745.03;1745.03;1745.03;1745.03
