real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
571081.367;571081.367;2891888.55;11305302.18;2891888.55;11147298.424;2891888.55;11147298.424;729085.123;571081.367;11147298.424
40204.8;40204.8;40204.8;40204.8;40204.8;40204.8;40204.8;40204.8;40204.8;40204.8;40204.8
7005207.67;7005207.67;3462474.133;7005207.67;3462474.133;3462474.133;3462474.133;7005207.67;7005207.67;7005207.67;7005207.67
154144.003;154144.003;154144.003;154144.003;154144.003;154144.003;154144.003;154144.003;154144.003;154144.003;154144.003
85584.553;85584.553;85584.553;85584.553;85584.553;85584.553;85584.553;85584.553;85584.553;85584.553;85584.553
4928.78;4928.78;4928.78;4928.78;4928.78;4928.78;4928.78;4928.78;4928.78;4928.78;4928.78
1478616.73;2293350.151;285526.417;19763.94;2101268.516;1050357.85;462359.175;1689390.37;764300.545;183321.832;502747.673
1910617.15;533532.267;308205.974;695939.563;56420.287;144521.129;117578.391;502177.267;403739.628;1029714.705;1268344.183
7417225.83;7417225.83;7567755.497;7417225.83;7567755.497;7567755.497;7567755.497;7417225.83;7417225.83;7417225.83;7417225.83
8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223;8661978.223
1291109.433;1291109.433;6189078.46;1291109.433;6189078.46;3556807.457;8225000.397;1291109.433;1291109.433;1291109.433;8225000.397
175763.267;175763.267;84.02;175763.267;984035.226;984035.226;32455.186;175763.267;175763.267;175763.267;32455.186
9452.307;9452.307;2422100.3;577140.26;2422100.3;2422100.3;984035.226;577140.26;577140.26;9452.307;577140.26
2422100.3;2422100.3;;2422100.3;;;2422100.3;2422100.3;2422100.3;2422100.3;2422100.3
120040.64;2166906.633;1400980.664;120040.64;1076557.8;1381931.293;580603.42;2653443.144;1116156.83;2166906.633;552662.561
;1209675.597;;;555646.17;142234.783;1198660.087;619971.844;;;198538.467
;;;;;;;160134.917;;;
3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41;3718106.41
44257.083;2779857.253;349987.897;1709654.803;739556.972;368831.003;401069.749;158823.366;35639.276;349987.897;446368.055
1709654.803;805326.427;119624.303;132569.83;596742.029;226016.06;779082.369;78649.266;19391.176;2881166.954;5926.172
386710.303;51300.74;93549.98;;21781.453;201015.78;184387.793;260100.043;1048207.293;8977.454;370757.596
;587323.46;129127.404;;63721.949;5275.186;;16865.543;474331.717;4251.767;22733.909
;;82270.9;;37406.849;596197.213;;;989123.03;;
;;;;522729.876;;;;54508.75;;
1605209.15;144604.36;6950604.711;1673094.577;3073368.313;614569.917;24830.038;7114880.697;8711936.273;2680203.069;353304.257
454801.953;3111026.543;842551.458;1375774.774;10512.43;607281.92;5941754.151;45845.444;1426218.02;1603936.583;55984.454
348634.307;1563314.92;676004.304;33649.577;171507.117;16373.117;46422.898;86063.798;800599.11;171507.117;179046.581
33930.84;171507.117;171507.117;1244128.917;;817375.763;676004.304;60968.584;783974.757;;274255.063
3622.207;;;118823.277;;171507.117;171507.117;171507.117;171507.117;;5020.75
1563314.92;;;171507.117;;;;;;;171507.117
171507.117;;;;;;;;;;
10163382.713;10163382.713;1466948.681;10163382.713;1466948.681;1466948.681;1466948.681;10163382.713;10163382.713;10163382.713;10163382.713
9734.307;9734.307;9734.307;9734.307;9734.307;9734.307;9734.307;9734.307;9734.307;9734.307;9734.307
85.443;85.443;85.443;85.443;85.443;85.443;85.443;85.443;85.443;85.443;85.443
960.743;960.743;960.743;960.743;960.743;960.743;960.743;960.743;960.743;960.743;960.743
45180.96;45180.96;45180.96;45180.96;45180.96;45180.96;45180.96;45180.96;45180.96;45180.96;45180.96
101301.54;152212.2;1082286.237;152212.2;1082286.237;1082286.237;174558.91;211636.187;383076.273;393711.28;383076.273
177017.31;975045.15;366872.007;5117.97;57050.55;366872.007;221115.113;95554.581;268760.263;45088.05;57050.55
8950.187;489354.11;175931.193;250678.156;1640762.894;184883.957;59954.639;171270.351;375816.603;192956.29;1618416.184
41744.977;343513.504;1474525.016;68690.106;1507176.836;627.283;1299437.579;2366.591;349984.256;440631.476;58508.23
53273.967;131560.494;11916.356;419071.946;1368798.563;39473.596;87220.309;389530.577;68310.026;255271.426;236642.306
73245.347;340640.371;479835.266;251004.823;311135.133;150510.713;43566.943;27593.807;160183.012;4532.303;285615.183
763535.493;81969.153;223487.206;667973.163;254010.083;141984.107;223487.206;644537.757;2108784.729;5381.193;166187.093
517783.77;763535.493;254010.083;269030.476;;317843.143;254010.083;245595.07;254010.083;2066353.533;254010.083
254010.083;517783.77;;60758.466;;254010.083;;294567.947;;763535.493;
;254010.083;;189113.703;;;;2308530.133;;377896.806;
;;;254010.083;;;;166187.093;;254010.083;
;;;;;;;254010.083;;;
47318.263;162744.703;79141.632;139903.02;17331.789;768608.906;836228.523;882232.369;822003.036;12896.253;971851.486
122876.49;111585.493;1298828.429;481024.693;18203.563;2865112.703;252014.96;524130.84;2715264.253;593682.043;2660112.156
2135050.23;121042.93;191281.343;122876.49;38317.466;418847.693;191281.343;846241.133;879971.043;401746.48;213847.146
846241.133;332368.896;846241.133;2746022.03;63998.696;846241.133;846241.133;;846241.133;2135050.23;846241.133
;2135050.23;;846241.133;846241.133;;;;;846241.133;
;846241.133;;;;;;;;;
301534.317;142382.609;301534.317;301534.317;30228.919;301534.317;280879.029;393032.719;280879.029;393032.719;560125.107
91829.933;3945.823;104920.551;91829.933;758140.923;355570.661;750200.243;91829.933;750200.243;91829.933;258922.321
3945.823;11210.167;14166.137;246329.277;14166.137;92327.507;35747.587;97723.859;33788.199;3945.823;6443.247
11210.167;15119.093;15119.093;163530.203;15119.093;9528.433;6443.247;163530.203;97723.859;11210.167;163530.203
15119.093;;;15119.093;;15119.093;14166.137;15119.093;21497.749;15119.093;15119.093
;;;;;;15119.093;;15119.093;;
168023.103;168023.103;168023.103;168023.103;168023.103;168023.103;168023.103;168023.103;168023.103;168023.103;168023.103
3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177;3154739.177
4586.287;4586.287;4586.287;4586.287;4586.287;4586.287;4586.287;4586.287;4586.287;4586.287;4586.287
611076.4;570314.564;599664.424;129886.577;985755.177;150463.514;27092.164;417026.778;223390.31;304905.0;1734888.574
;791682.444;2201503.717;780382.78;767713.173;2151088.377;1045274.587;2018866.071;793714.046;791682.444;58529.247
;611076.4;533152.457;58529.247;238217.117;;2009625.017;2066146.667;;611076.4;
;;;;;;165728.464;;;;
547699.753;54597.35;547699.753;547699.753;547699.753;54597.35;547699.753;54597.35;547699.753;54597.35;147738.117
65844.49;157783.856;65844.49;65844.49;294106.259;295215.087;65844.49;295215.087;65844.49;295215.087;11236.854
295215.087;360268.957;11236.854;295215.087;250924.623;113960.451;320744.246;1275948.207;760230.593;360268.957;85064.61
360268.957;9775.713;85064.61;1675909.843;704198.379;1275948.207;85064.61;9775.713;128201.349;9775.713;1275948.207
9775.713;;60755.116;128201.349;60755.116;9775.713;60755.116;;9775.713;;9775.713
;;9775.713;9775.713;9775.713;;9775.713;;;;
357689.82;357689.82;357689.82;357689.82;357689.82;357689.82;357689.82;357689.82;357689.82;357689.82;357689.82
236987.757;236987.757;236987.757;236987.757;236987.757;236987.757;236987.757;236987.757;236987.757;236987.757;236987.757
28549.35;28549.35;28549.35;28549.35;28549.35;28549.35;28549.35;28549.35;28549.35;28549.35;28549.35
85634.11;85634.11;85634.11;85634.11;85634.11;85634.11;85634.11;85634.11;85634.11;85634.11;85634.11
493528.6;178338.59;616703.573;493528.6;616703.573;493528.6;493528.6;493528.6;493528.6;493528.6;493528.6
14938.08;14938.08;168180.87;14938.08;168180.87;44280.063;722183.897;14938.08;14938.08;14938.08;722183.897
94801.543;94801.543;332984.35;31892.377;5506.36;5506.36;5506.36;31892.377;31892.377;94801.543;31892.377
702185.85;702185.85;2644480.453;702185.85;2644480.453;702185.85;2644480.453;702185.85;702185.85;702185.85;2644480.453
717111.053;717111.053;127599.723;717111.053;717111.053;717111.053;127599.723;717111.053;717111.053;717111.053;127599.723
;;717111.053;;;;717111.053;;;;717111.053
324249.72;324249.72;284887.293;324249.72;284887.293;284887.293;284887.293;324249.72;324249.72;324249.72;324249.72
138803.093;138803.093;138803.093;138803.093;138803.093;138803.093;138803.093;138803.093;138803.093;138803.093;138803.093
665660.45;665660.45;665660.45;665660.45;665660.45;665660.45;665660.45;665660.45;665660.45;665660.45;665660.45
2063.607;2063.607;2063.607;2063.607;2063.607;2063.607;2063.607;2063.607;2063.607;2063.607;2063.607
75533.043;81758.62;79034.547;71424.033;79034.547;72808.97;72808.97;71424.033;71424.033;75533.043;71424.033
2521.983;75533.043;39181.56;2521.983;72808.97;2521.983;2521.983;2521.983;2521.983;2521.983;2521.983
;2521.983;2521.983;;2521.983;;;;;;
261425.693;135017.946;261425.693;261425.693;255783.71;261425.693;261425.693;261425.693;261425.693;261425.693;261425.693
;261425.693;;;261425.693;;;;;;
881250.233;106391.153;1499718.567;1611523.971;28092.702;595386.932;278766.897;195141.966;2021798.38;1680653.93;118248.11
875889.863;1951823.799;34744.737;676953.034;292576.742;3149899.583;537315.877;278321.899;482928.948;536914.343;2052097.173
60698.547;121633.019;816097.733;2370506.764;112227.886;1253141.697;3251236.527;2465549.776;42979.928;34552.277;3285319.02
2262591.513;70769.48;1353077.247;494898.351;13079.816;543885.507;1781732.024;1076235.506;396426.265;2061391.82;357354.643
145676.657;2000386.66;461852.363;295144.708;3421.303;28482.687;236500.32;551098.353;193040.409;10808.093;131185.373
8959.04;2061391.82;10808.093;394483.555;84646.113;38869.534;461852.363;10808.093;10808.093;;93804.517
241900.64;10808.093;;5096.544;10808.093;10808.093;10808.093;;;;10808.093
2394.487;;;10808.093;;;;;;;
910.913;;;;;;;;;;
10808.093;;;;;;;;;;
510182.923;747692.038;96836.087;67829.18;68420.398;4064993.023;4533579.453;22934.703;1007331.103;522824.091;145101.679
3465535.437;3465535.437;73689.251;1125885.054;24250.955;3465535.437;111453.147;77051.309;3465535.437;353246.668;3465535.437
;;3465535.437;4832.837;3465535.437;;3465535.437;3465535.437;;3465535.437;
;;;3465535.437;;;;;;;
1131385.02;1131385.02;1634435.766;1229754.16;1634435.766;1229754.16;1634435.766;1229754.16;1131385.02;1131385.02;1732804.906
1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763;1133663.763
200476.36;200476.36;200476.36;200476.36;200476.36;200476.36;200476.36;200476.36;200476.36;200476.36;200476.36
64405.94;64405.94;29656.61;1215090.527;138551.023;1215090.527;29656.61;1215090.527;64405.94;64405.94;29656.61
772112.19;772112.19;2317225.273;772112.19;2317225.273;772112.19;2317225.273;772112.19;772112.19;772112.19;1215090.527
;;772112.19;;772112.19;;772112.19;;;;772112.19
88557.307;88557.307;88557.307;88557.307;88557.307;88557.307;88557.307;88557.307;88557.307;88557.307;88557.307
2154031.013;31802.63;1174067.92;2586.917;37116.387;59178.46;2586.917;2403959.403;59178.46;31802.63;1414603.024
901222.223;59558.24;763776.016;991743.73;2956286.677;1580441.489;62334.924;1064258.693;1580441.489;864191.957;1241672.12
189671.94;1011031.45;230791.62;189671.94;11832.773;327632.699;102780.02;468224.903;327632.699;3870254.167;79601.563
602909.263;1904069.771;11832.773;630285.093;71306.49;189754.303;121860.777;158406.383;329802.416;602909.263;543393.173
