real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
3158124.253;2444106.263;995320.826;3158124.253;10699516.137;2444106.263;837317.07;2444106.263;11413534.127;2444106.263;995320.826
1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2;1102037.2
3284222.33;3284222.33;6826955.867;3284222.33;6826955.867;6826955.867;6826955.867;3284222.33;3284222.33;3284222.33;3284222.33
353185.997;353185.997;353185.997;353185.997;353185.997;353185.997;353185.997;353185.997;353185.997;353185.997;353185.997
1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447;1749685.447
6123.22;6123.22;6123.22;6123.22;6123.22;6123.22;6123.22;6123.22;6123.22;6123.22;6123.22
336713.8;471211.852;686162.81;1431563.876;8358.555;167451.524;1136502.942;548214.443;2120991.462;240592.114;466275.784
1038198.397;223464.976;195737.286;2497051.187;547474.684;524597.687;2135252.315;827424.757;810654.992;2333493.295;2094863.817
2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503;2021674.503
3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777;3439287.777
241846.603;4543466.564;2277768.54;241846.603;2277768.54;241846.603;241846.603;241846.603;241846.603;241846.603;241846.603
1392921.733;1392921.733;178064.98;1392921.733;584649.774;584649.774;330309.814;1392921.733;1392921.733;1392921.733;330309.814
78445.693;78445.693;527546.7;934041.74;527546.7;527546.7;584649.774;934041.74;934041.74;78445.693;934041.74
527546.7;527546.7;;527546.7;;;527546.7;527546.7;527546.7;527546.7;527546.7
61348.94;514724.367;95095.336;61348.94;419518.2;476949.54;1856965.656;28187.856;293962.319;514724.367;780725.392
;286400.403;;;11966.83;425378.217;297415.913;649942.366;;;474787.366
;;;;;;;407478.083;;;
4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59;4323437.59
45595.917;368101.747;41916.103;1230779.097;2408402.028;889017.21;2746889.251;233080.634;26651.724;41916.103;160041.945
1438304.197;28312.63;7549.697;473840.17;9667.971;380393.94;600384.531;48524.734;143006.824;266792.046;86398.828
251257.697;14131.26;624506.64;;133749.547;1385976.22;301.207;665481.677;2099751.707;83347.546;267210.404
;18608.54;26403.596;;25075.051;4541.814;;27796.457;132078.283;77234.233;214137.091
;;9240.1;;40410.151;41770.787;;;597868.97;;
;;;;83202.124;;;;145540.25;;
