real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
49499.223;49499.223;49499.223;49499.223;49499.223;49499.223;49499.223;49499.223;49499.223;49499.223;49499.223
537194.017;4497870.296;537194.017;537194.017;2256103.687;537194.017;2083986.22;4497870.296;2083986.22;4497870.296;5655.159
25152.96;197805.557;29642.823;25152.96;190943.417;29642.823;18825.95;25688.09;3326000.957;25688.09;1316777.953
25688.09;1119912.36;190943.417;25688.09;1119912.36;173731.766;1119912.36;768058.087;768058.087;1119912.36;18825.95
1119912.36;;1119912.36;947794.893;;30557.233;;;;;947794.893
;;;;;3677855.23;;;;;
;;;;;1119912.36;;;;;
1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213;1034965.213
650032.777;650032.777;470407.886;650032.777;470407.886;470407.886;470407.886;650032.777;650032.777;650032.777;650032.777
1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6;1724966.6
1278355.557;1257663.957;914981.24;124877.89;541236.67;339378.017;276949.446;259656.836;1025871.22;1611997.433;259656.836
;;;;;;;2081791.573;;;
532924.933;532924.933;532924.933;532924.933;532924.933;532924.933;532924.933;532924.933;532924.933;532924.933;532924.933
502475.22;502475.22;502475.22;502475.22;502475.22;502475.22;502475.22;502475.22;502475.22;502475.22;502475.22
618837.913;307635.806;1298680.383;618837.913;1298680.383;307635.806;1298680.383;307635.806;859056.207;307635.806;1058462.089
357265.603;913951.104;674493.028;1807495.794;239297.331;129645.078;172538.224;891753.996;2930694.07;2930694.07;357265.603
7161996.76;1282178.407;3343190.927;6670401.513;1515198.604;1026325.704;416075.471;2415713.269;1757856.932;1058633.343;4369274.567
2426917.033;;1828402.66;444284.957;1650937.806;3547669.067;6563482.387;4245906.623;;1282178.407;4245906.623
;;;4245906.623;;4245906.623;1828402.66;;;;
;;302111.41;;;352168.747;;;;;196978.36
592541.807;592541.807;359433.987;592541.807;5047210.993;592541.807;359433.987;592541.807;592541.807;592541.807;359433.987
324343.96;324343.96;7903478.14;27867.107;27867.107;27867.107;7903478.14;27867.107;324343.96;324343.96;3448808.954
27867.107;27867.107;27867.107;;;;27867.107;;27867.107;27867.107;27867.107
27185.097;27185.097;35551.494;19554.727;35551.494;27185.097;35551.494;27185.097;19554.727;27185.097;27185.097
;;27185.097;;27185.097;;27185.097;;;;
5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403;5067383.403
599342.39;599342.39;599342.39;599342.39;599342.39;599342.39;599342.39;599342.39;599342.39;599342.39;599342.39
435125.5;219610.53;1399756.146;80830.413;133659.897;87473.807;435125.5;219610.53;54443.576;54443.576;1285290.921
;93987.609;;;122286.037;104998.857;39989.831;168951.667;2114.206;517075.446;5366.834
;;;;;396105.014;151367.854;;310475.733;;126928.974
3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607;3755621.607
456764.153;456764.153;456764.153;456764.153;456764.153;456764.153;456764.153;456764.153;456764.153;456764.153;456764.153
185526.103;185526.103;41116.853;185526.103;5967.057;185526.103;41116.853;185526.103;185526.103;185526.103;41116.853
44606.007;44606.007;25944.757;79512.803;25944.757;79512.803;25944.757;79512.803;44606.007;44606.007;79512.803
60598.707;60598.707;60598.707;60598.707;60598.707;60598.707;60598.707;60598.707;60598.707;60598.707;60598.707
11924.523;3150.963;;11924.523;628150.619;;;40946.22;359204.951;185582.347;
268854.257;145988.619;;;30974.742;;;;30764.411;268854.257;
;395518.643;;;;;;;658378.051;;
;268854.257;;;;;;;;;
39941.997;39941.997;39941.997;39941.997;39941.997;39941.997;39941.997;39941.997;39941.997;39941.997;39941.997
277686.457;277686.457;277686.457;277686.457;277686.457;277686.457;277686.457;277686.457;277686.457;277686.457;277686.457
10273615.547;10273615.547;10977055.157;10273615.547;10977055.157;10977055.157;10977055.157;10273615.547;10273615.547;10273615.547;10273615.547
;;;;;;;590503.404;;;
1595482.597;1595482.597;1988426.526;1380222.63;42395.823;1380222.63;1988426.526;1380222.63;1595482.597;1595482.597;1380222.63
;;3541513.3;3541513.3;3541513.3;3541513.3;3541513.3;3541513.3;;;3541513.3
1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91;1199013.91
1924.12;1924.12;1924.12;1924.12;1924.12;1924.12;1924.12;1924.12;1924.12;1924.12;1924.12
;;208.216;;208.216;208.216;208.216;;;;
166320.6;166320.6;166320.6;166320.6;166320.6;166320.6;166320.6;166320.6;166320.6;166320.6;166320.6
98392.667;98392.667;98392.667;98392.667;98392.667;98392.667;98392.667;98392.667;98392.667;98392.667;98392.667
3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437;3767966.437
1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88;1555680.88
1396847.583;1396847.583;752487.316;1396847.583;752487.316;752487.316;752487.316;1396847.583;1396847.583;1396847.583;1396847.583
;;1396847.583;;1396847.583;1396847.583;1396847.583;;;;
842612.32;842612.32;842612.32;842612.32;842612.32;842612.32;842612.32;842612.32;842612.32;842612.32;842612.32
363325.06;363325.06;363325.06;363325.06;363325.06;363325.06;363325.06;363325.06;363325.06;363325.06;363325.06
9129.487;;;9129.487;;;;;;;
608918.503;608918.503;834357.157;53616.494;312302.966;312302.966;312302.966;53616.494;53616.494;608918.503;53616.494
86227.607;86227.607;86227.607;86227.607;86227.607;86227.607;86227.607;86227.607;86227.607;86227.607;86227.607
194433.323;194433.323;194433.323;194433.323;194433.323;194433.323;194433.323;194433.323;194433.323;194433.323;194433.323
3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06;3663173.06
21435.14;134807.223;21435.14;21435.14;530772.94;134807.223;21435.14;134807.223;21435.14;134807.223;83916.044
55501.76;1038744.103;55501.76;47627.856;55501.76;529406.303;55501.76;529406.303;47627.856;529406.303;55501.76
;55501.76;;55501.76;;55501.76;;55501.76;55501.76;55501.76;
13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423;13617136.423
9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33;9282264.33
81583.287;81583.287;81583.287;81583.287;81583.287;81583.287;81583.287;81583.287;81583.287;81583.287;81583.287
335183.173;;;179619.731;;83267.18;;;319021.614;171842.235;246148.526
1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16;1481438.16
3511971.54;3511971.54;3442445.567;3511971.54;3442445.567;3442445.567;3442445.567;3511971.54;3511971.54;3511971.54;3511971.54
186343.227;294190.697;1583758.253;77280.44;327748.427;55277.024;1516550.044;40291.136;72066.934;730988.596;264873.396
2142391.437;3367158.963;421274.77;1475238.384;275918.114;93097.836;2207654.352;91824.94;16652.834;1425347.257;204797.633
567833.053;1389502.271;834302.186;63043.054;331296.774;1377457.843;604556.252;376458.539;1541937.1;47166.608;33890.32
;91.453;393554.773;45550.384;3606091.568;39453.556;;82740.223;;632843.714;480403.692
;;151807.039;33706.711;712936.678;;;;;;66408.626
;;2806464.209;;7382.82;;;;;;
;;37961.536;;;;;;;;
883573.857;883573.857;883573.857;883573.857;883573.857;883573.857;883573.857;883573.857;883573.857;883573.857;883573.857
15392.777;15392.777;15392.777;15392.777;15392.777;15392.777;15392.777;15392.777;15392.777;15392.777;15392.777
41222.89;12015.673;14.85;2904.707;12015.673;2904.707;80570.771;4545.837;4545.837;2581.581;4318.58
5922.39;2643.606;6729.09;4941.78;59112.733;10491.947;4069.15;15546.203;2230.911;19620.648;35299.05
2121.32;73904.959;41159.157;7292.13;937.203;72.13;3841.29;873.5;6256.791;58226.447;5549.123
13088.2;2419.009;532.29;23711.37;8422.276;8680.137;3113.283;782.629;22243.81;46610.244;60116.019
