real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
615.637;615.637;615.637;615.637;615.637;615.637;615.637;615.637;615.637;615.637;615.637
367694.977;367694.977;367694.977;367694.977;367694.977;367694.977;367694.977;367694.977;367694.977;367694.977;367694.977
1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453;1665896.453
374252.35;374252.35;374252.35;374252.35;374252.35;374252.35;374252.35;374252.35;374252.35;374252.35;374252.35
2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847;2722483.847
182784.067;182784.067;182784.067;182784.067;182784.067;182784.067;182784.067;182784.067;182784.067;182784.067;182784.067
355616.367;355616.367;355616.367;355616.367;355616.367;355616.367;355616.367;355616.367;355616.367;355616.367;355616.367
802552.763;802552.763;802552.763;802552.763;802552.763;802552.763;802552.763;802552.763;802552.763;802552.763;802552.763
463084.107;463084.107;463084.107;463084.107;463084.107;463084.107;463084.107;463084.107;463084.107;463084.107;463084.107
1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487;1646313.487
32789.463;32789.463;32789.463;32789.463;32789.463;32789.463;32789.463;32789.463;32789.463;32789.463;32789.463
591037.63;591037.63;591037.63;591037.63;591037.63;591037.63;591037.63;591037.63;591037.63;591037.63;591037.63
7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327;7031655.327
3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657;3935094.657
1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257;1722815.257
180691.97;180691.97;180691.97;180691.97;180691.97;180691.97;180691.97;180691.97;180691.97;180691.97;180691.97
641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53
4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307
6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92;6061302.92
80859.687;80859.687;80859.687;80859.687;80859.687;80859.687;80859.687;80859.687;80859.687;80859.687;80859.687
426764.88;426764.88;426764.88;426764.88;426764.88;426764.88;426764.88;426764.88;426764.88;426764.88;426764.88
5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857;5207640.857
1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797
1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933
75596.877;75596.877;75596.877;75596.877;75596.877;75596.877;75596.877;75596.877;75596.877;75596.877;75596.877
70128.797;70128.797;70128.797;70128.797;70128.797;70128.797;70128.797;70128.797;70128.797;70128.797;70128.797
1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193;1318492.193
2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14;2307230.14
516747.84;516747.84;516747.84;516747.84;516747.84;516747.84;516747.84;516747.84;516747.84;516747.84;516747.84
196342.233;196342.233;196342.233;196342.233;196342.233;196342.233;196342.233;196342.233;196342.233;196342.233;196342.233
32699.497;32699.497;32699.497;32699.497;32699.497;32699.497;32699.497;32699.497;32699.497;32699.497;32699.497
3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983
6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497;6089699.497
12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823;12370620.823
4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67;4667451.67
1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64;1539425.64
1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417;1278474.417
8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78;8136692.78
4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71;4221040.71
3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92;3778795.92
179001.22;179001.22;179001.22;179001.22;179001.22;179001.22;179001.22;179001.22;179001.22;179001.22;179001.22
