real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
3350.043;;;;;;;;;;
60872.42;60872.42;;60872.42;;;;60872.42;60872.42;60872.42;60872.42
2812.697;2812.697;2812.697;2812.697;2812.697;2812.697;2812.697;2812.697;2812.697;2812.697;2812.697
749.027;749.027;749.027;749.027;749.027;749.027;749.027;749.027;749.027;749.027;749.027
;;;;;;16890.976;;;;
64049.877;64049.877;64049.877;64049.877;64049.877;64049.877;64049.877;64049.877;64049.877;64049.877;64049.877
;;;;;40765.156;;;;;
79128.283;79128.283;;79128.283;;;;79128.283;79128.283;79128.283;79128.283
9221.92;;;;;;;;;;
;25959.014;;;27234.69;;;;;;
;;;;;;;15905.52;11919.617;;
;;;;;;;;;;875.687
694.947;694.947;694.947;694.947;694.947;694.947;694.947;694.947;694.947;694.947;694.947
3902.957;3902.957;3902.957;3902.957;3902.957;3902.957;3902.957;3902.957;3902.957;3902.957;3902.957
28667.527;;;28667.527;;28667.527;28667.527;28667.527;28667.527;28667.527;28667.527
;;;9533.449;;;;;;;
;;22614.323;;;;;;;;
1062.343;1062.343;1198.84;;60063.414;;;;;1062.343;
;;;;;;;;13845.066;;
;;25064.222;;;;;;;6491.917;
;;;;;;;8211.306;;;
82921.457;;;;;;;;;;
;;;;;;;;33977.974;;
;7281.595;;;;;;;;;25789.212
;;;;45362.827;56234.513;73839.334;;6688.751;15334.94;
13690.75;13690.75;13690.75;13690.75;13690.75;13690.75;13690.75;13690.75;13690.75;13690.75;13690.75
16829.46;;;;;;;;;;
2288.177;2288.177;2288.177;2288.177;2288.177;2288.177;2288.177;2288.177;2288.177;2288.177;2288.177
10565.597;;;10565.597;;;;;;;
911.0;7334.466;;;;;;;;;
;;;;;;;;4648.059;;
;;;;;;9242.848;;;;
4923.533;4923.533;4923.533;4923.533;4923.533;4923.533;4923.533;4923.533;4923.533;4923.533;4923.533
46827.853;46827.853;;;;;;;;46827.853;
12292.42;;11353.181;;;11353.181;;;;;
;;;;;;;;;;1048.753
15324.257;15324.257;;15324.257;;;;15324.257;15324.257;15324.257;
3360.8;;;;;;;;;;
;;;;;;;;;;2968.243
65469.37;65469.37;65469.37;65469.37;65469.37;65469.37;65469.37;65469.37;65469.37;65469.37;65469.37
4738.31;4738.31;;;;;;;;4738.31;
;46135.877;;;;;;;;;
;;;;;;;;;;52233.384
2235.017;;;;;;;;;;
11600.67;;;;;;;;;;
;;1570.32;;;;;;;;1570.32
58066.32;58066.32;58066.32;58066.32;58066.32;58066.32;58066.32;58066.32;58066.32;58066.32;58066.32
40237.893;40237.893;40237.893;40237.893;40237.893;40237.893;40237.893;40237.893;40237.893;40237.893;40237.893
79544.963;79544.963;;;;12853.45;;;;79544.963;
245.33;245.33;245.33;245.33;245.33;245.33;245.33;245.33;245.33;245.33;245.33
1665.113;1665.113;1665.113;1665.113;1665.113;1665.113;1665.113;1665.113;1665.113;1665.113;1665.113
;;;;;;11958.351;;;;
1030.737;;;;;;;;;;
77861.693;;;;;;;;;;
;;13802.993;;;;;;;;
;;;;;67183.736;;67183.736;;;67183.736
;;;;;;;;;10325.47;9782.052
66697.493;66697.493;66697.493;66697.493;66697.493;66697.493;66697.493;66697.493;66697.493;66697.493;66697.493
;;;37926.611;;;;;;;
;;;;366.266;;366.266;;;;
;;;;;3982.233;;;;;
77110.53;77110.53;77110.53;68308.42;77110.53;68308.42;77110.53;68308.42;77110.53;77110.53;68308.42
;;6518.723;;2672.48;;;;;;
;;;;;;11176.294;;;;
;;;;;;48593.917;;;;
;;;;84467.42;;;;;;
16364.993;;;;;71949.182;;25343.795;;;67344.827
;;;;;28034.307;;10309.233;;;
;;;;;;22678.009;;;;
;;4415.355;;12663.941;;;;;;
;39376.813;;;;;;;;39376.813;
577.4;;;;;36654.608;;1192.541;;;
;;;;;;;43927.461;;;
;;;98586.52;;98586.52;;98586.52;;;98586.52
87095.84;87095.84;87095.84;87095.84;87095.84;87095.84;87095.84;87095.84;87095.84;87095.84;87095.84
12887.17;12887.17;12887.17;12887.17;12887.17;12887.17;12887.17;12887.17;12887.17;12887.17;12887.17
;;;;;;;499.684;61086.154;;
;44827.32;;;5349.371;;;48366.408;5349.371;;
;;;68484.009;59566.825;;;;;;
1017.413;;;;;;;;6158.013;;
490.293;;;;;;;;;;
2204.597;;;;;;;;;;
587.903;;;;;;;;;;
1421.7;;;;;;;;;;
16411.52;16411.52;16411.52;16411.52;16411.52;16411.52;16411.52;16411.52;16411.52;16411.52;16411.52
;;66037.007;;66037.007;;66037.007;;;;
;;;10231.33;;;;;;;
40255.797;40255.797;40255.797;40255.797;40255.797;40255.797;40255.797;26326.95;31275.277;40255.797;40255.797
;;128476.164;5294.349;;13696.754;;;;;
;;72547.044;;83799.7;;;2534.577;;;
;;;;;30701.806;;;;3053.85;
;;;50090.517;;;;19553.82;;;
;;;33570.037;;;;;;;
;5505.483;;;;14518.82;;;10253.377;;
1055.23;1055.23;1055.23;1055.23;1055.23;1055.23;1055.23;1055.23;1055.23;1055.23;1055.23
896.45;;43741.474;3456.606;;47962.984;;;;;
940.593;63434.04;940.593;940.593;;940.593;;63434.04;;63434.04;63434.04
;;;;;102883.443;;;;;
4027.157;;;;;;;;;4027.157;
7299.95;7299.95;17250.606;7299.95;59823.563;7299.95;17250.606;7299.95;7299.95;7299.95;17250.606
1224.62;1224.62;;7595.663;;7595.663;;7595.663;1224.62;1224.62;7595.663
;;;;;;66044.32;;52563.394;;
44556.89;;;;;;;;;;
;59627.393;;;;;;;;;60767.393
94285.823;94285.823;94285.823;94285.823;94285.823;94285.823;94285.823;94285.823;94285.823;94285.823;94285.823
;;;;;;;;;8196.241;
8593.8;;;8593.8;;8593.8;;8593.8;8593.8;;
;;;;55000.76;;;;;;
;;;;60725.344;;;;;;
;;;;;;2962.106;;;;
9550.39;9550.39;9550.39;9550.39;9550.39;9550.39;9550.39;9550.39;9550.39;9550.39;9550.39
;;;;37055.747;;;;;;
;;;43078.05;;;;;;;
14000.317;;30622.434;;;;;;;;
;;;;;19301.45;;;;;
54460.597;54460.597;54460.597;54460.597;54460.597;54460.597;54460.597;54460.597;54460.597;54460.597;54460.597
;112756.76;;65382.107;;;;7933.879;;;
;;;;76462.607;;;;;;
;27039.256;;;;;;;;;
;;;;;131864.479;;;;;
4175.983;4175.983;4175.983;31336.687;4175.983;4175.983;4175.983;31336.687;31336.687;4175.983;31336.687
;;;4175.983;;;;4175.983;4175.983;;4175.983
47766.797;47766.797;47766.797;47766.797;47766.797;47766.797;47766.797;47766.797;47766.797;47766.797;47766.797
;;;;;;91838.414;;;;91838.414
;;;;;;1784.657;;;;
;;;;;;;;43319.286;;605.771
;;;;1008.906;;;;;;
4614.43;4614.43;13775.75;13775.75;13775.75;13775.75;13775.75;13775.75;4614.43;4614.43;13775.75
13775.75;13775.75;;;;;;;13775.75;13775.75;
;;;;;;;56686.91;;;
2388.083;;;18048.357;;;;;;;
;;39906.837;;;;;;;;19351.82
;;;;;;;30423.017;;;
86115.597;86115.597;86115.597;86115.597;86115.597;86115.597;86115.597;86115.597;86115.597;86115.597;86115.597
11648.907;89332.613;;;;;;;;11648.907;
;11648.907;;;;;;;;;
101668.32;;;;;61849.91;180529.692;;;110394.301;75118.627
50353.683;50353.683;;50353.683;;;;50353.683;50353.683;50353.683;50353.683
55001.8;;;;88525.81;;;52284.373;;;41254.653
;228634.275;131846.118;;;;;;;;185839.19
;;;;;;;41816.52;;;
155353.61;155353.61;155353.61;155353.61;155353.61;155353.61;155353.61;155353.61;155353.61;155353.61;155353.61
;32439.387;;;132055.28;;;;;;
85882.827;130573.965;151462.514;8922.257;;54285.809;;;46071.91;1907.351;51087.189
;;10481.447;;;35399.589;;;;;
;;;37918.185;;;;;;;
;;;126638.513;;;;;65267.786;188519.806;
;;;;;123038.85;;;;;
;;;72709.482;;13582.224;178209.517;;;;
99860.257;;;99860.257;;;;;;;
170256.407;170256.407;170256.407;170256.407;170256.407;170256.407;170256.407;170256.407;170256.407;170256.407;170256.407
20470.887;20470.887;;;;;;;20470.887;20470.887;
;;;;;;;;;1724.777;9768.047
20731.177;20731.177;;;;;;;;20731.177;
;;;;;176778.34;;;176778.34;;56347.667
;;83153.301;;193467.786;99474.043;;212117.523;;;169423.449
155670.66;;;155670.66;;155670.66;155670.66;155670.66;155670.66;155670.66;155670.66
89236.867;;;41638.679;;;11872.704;;;;75180.061
82111.273;;;;47029.127;;;;54809.934;;
;;;;39417.767;;;;125952.624;;
;;2020.22;;2020.22;;2020.22;;;;
;;;;41264.564;64363.53;;;103922.03;;
7574.34;7574.34;7574.34;7574.34;7574.34;7574.34;7574.34;7574.34;7574.34;7574.34;7574.34
52168.273;52168.273;;;;;;;;52168.273;
;142037.98;;;;;;;;149103.946;
;;;;;;;;;;116107.99
1167.903;1167.903;1167.903;1167.903;1167.903;1167.903;1167.903;1167.903;1167.903;1167.903;1167.903
;;109671.7;91862.938;46327.517;;;;;;
38590.313;38590.313;38590.313;38590.313;38590.313;38590.313;38590.313;38590.313;38590.313;38590.313;38590.313
104686.973;104686.973;;;;;;;;104686.973;
36981.5;36981.5;36981.5;36981.5;36981.5;36981.5;36981.5;36981.5;36981.5;36981.5;36981.5
;;;;;;;1338.23;;;28885.216
;;;;;;;;;;49776.731
149876.637;149876.637;;149876.637;;;;149876.637;149876.637;149876.637;149876.637
123521.173;123521.173;;;;;;;123521.173;123521.173;
35955.363;;;;;;;;;;
36880.787;36880.787;82157.881;83563.537;35475.131;83563.537;82157.881;83563.537;36880.787;36880.787;83563.537
83563.537;83563.537;;;82157.881;;;;83563.537;83563.537;
;;62767.489;;;;;;;;
47108.077;47108.077;47108.077;47108.077;47108.077;47108.077;47108.077;47108.077;47108.077;47108.077;47108.077
;;;;;90072.033;;;90072.033;;
47129.07;47129.07;47129.07;47129.07;47129.07;47129.07;47129.07;47129.07;47129.07;47129.07;47129.07
2216.16;2216.16;2216.16;2216.16;2216.16;2216.16;2216.16;2216.16;2216.16;2216.16;2216.16
9217.51;;;27109.87;;;;9217.51;;42026.56;
27109.87;;;;;;;;;;
;;37654.78;;37654.78;;;;;;
