real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
7582.353;7582.353;7582.353;7582.353;7582.353;7582.353;7582.353;7582.353;7582.353;7582.353;7582.353
;;;;;;;;;;55.758
532.913;193.514;;;;;;;;;
;;;;;6477.987;;;;;
;;;;;;;;;25.284;
;;;;1840.114;;;;;;59249.213
61237.28;61237.28;61237.28;61237.28;61237.28;61237.28;61237.28;61237.28;61237.28;61237.28;61237.28
;;;;;;;;5321.776;;
;;5658.091;;;;;;;;
;;;;;;;14724.213;;;13127.398
;;;;36726.61;;;;;;
;;5800.919;;;;;;;;
;;;;;;;;;;3722.959
;;;14161.06;;;;14161.06;;;
;;10410.627;;9391.906;;;;;;
;;;;;44293.733;;;;;
;;;;;;;;;;5218.462
3283.023;6509.563;;;;;;3518.466;14347.639;11780.54;
;29430.577;;;;;;26254.44;;;
;;;;;;;47678.216;;16677.842;
47238.393;47238.393;47238.393;47238.393;47238.393;47238.393;47238.393;47238.393;47238.393;47238.393;47238.393
6807.037;;6807.037;6807.037;;;6807.037;;6807.037;;
966.54;27430.619;;;9855.409;1385.235;45472.752;34221.318;;57828.882;755.941
;;;;;;;12053.77;;;
;;;;;;;;63.503;;
;;;;;;6323.884;;;;
28651.543;29412.099;30747.393;24771.246;1105.188;23231.893;30747.393;29541.71;30747.393;30747.393;23535.225
;;;;27491.358;;;;;;
;;;;;;;7793.959;9609.836;;
;;;;;;7.081;;;;
;45.428;;;956.211;1771.994;;;;1611.252;
;351.654;;;;;;;;51.059;
;;;;;;;;;;24338.14
;;;39.817;;;;;;;
;;;;;17643.304;;;1902.077;;115.564
;;;648.142;;;;;;;
3969.24;3969.24;3969.24;3969.24;3969.24;3969.24;3969.24;3969.24;3969.24;3969.24;3969.24
;;;;;;;;;;33819.186
211.64;;;;;;39099.36;;;9894.373;
;;;;1007.972;;;;;;
;;;23307.474;;;;;27955.111;;
422.28;422.28;422.28;422.28;422.28;422.28;422.28;422.28;422.28;422.28;422.28
;;;1771.575;71597.081;;;;37795.662;;
;;;;;;;;;;49600.466
;;;;;;1542.21;;3832.141;;
;;;;49576.393;;;;59195.296;;
;;;;;;;;2714.172;;
;;;;;;;;21778.917;;
;;;5814.747;;;;;;;
;;;;;1474.01;;;;;
;4191.047;;;;;;;;;
;7179.017;;;;;;;;;
;38744.304;;;;;;;;;
;;;;13913.09;;;;;;
;35145.313;;;;;;;;;
45381.183;45381.183;;45381.183;;;;45381.183;45381.183;45381.183;45381.183
;;;;;;;;;;2841.573
;;720.55;;;;;;;;
;;;2688.537;;;;;;;
1490.497;1490.497;1490.497;1490.497;1490.497;1490.497;1490.497;1490.497;1490.497;1490.497;1490.497
2004.35;6748.347;6748.347;;;;;;;;
4285.06;4285.06;4285.06;4285.06;4285.06;4285.06;4285.06;4285.06;2992.897;4285.06;4285.06
4596.693;;;;;;;;;;
;2839.277;;;;;;;;44442.386;
822.087;;;;;;1701.954;;;;
;1494.702;;;;;;;;2652.107;
;;;;;;;8171.435;;;
9114.353;9114.353;;;;;;;;;
690.337;690.337;690.337;690.337;690.337;690.337;690.337;690.337;690.337;690.337;690.337
;;;;22616.854;;;11342.328;541.593;;
;;43344.438;;;;;;;;
;;;;;19133.861;;;;;
55066.35;19431.202;;51147.568;42148.159;;;;;49780.338;
5087.457;;;10605.539;;;;;;;
;47914.9;;;;;;;;;
2216.263;2216.263;2216.263;2216.263;2216.263;2216.263;2216.263;2216.263;2216.263;2216.263;2216.263
;;;;;;;;;;4868.34
;;;;;;;;;;1729.711
;;;;;;;;;;4273.769
;;;;;;;;19750.791;;
;9325.704;;;;;;;;;15953.566
;;;;;;;4629.526;;;
;;;;;;;;21356.629;20146.406;
;;;;;;;52696.507;;;
;;;19841.078;;;;;;;6377.871
;;;;;;6808.013;;;;
;;;;;;21266.104;;;;
;;;;;;;;;;2300.575
;;;;;;;;;;9126.225
;;;1730.417;;;;;;;
373.503;373.503;;373.503;;;;373.503;373.503;373.503;
;;;;;;22951.024;;;;
;59903.357;;;;;;;73381.573;;
;;;;56504.358;;;;503.027;;5919.714
;2495.13;;;;;;;;;889.309
;;;;;;;3336.841;;;8845.575
53626.12;10766.007;1456.049;2673.002;36122.434;25252.26;19945.836;452.858;964.968;15236.119;316.305
;;21352.763;;;;;;;;
;;;;;;;;2003.237;;
3681.213;;10235.728;;2551.48;;;10301.255;;;9861.025
;;13159.625;;;;;;;;
;;1150.807;3076.321;;;;;;;
;;4045.944;;55459.033;;;48069.949;;;26954.415
2848.32;2848.32;2848.32;2848.32;2848.32;2848.32;2848.32;2848.32;2848.32;2848.32;2848.32
;;;;;;7193.52;;;;
;;;25098.958;;;73643.49;;;;
5353.88;;;;52956.438;;;;;;
;;;;14576.283;;;;;;
;;;5670.763;;;;;;;20626.972
