real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
81391.537;9101.93;216436.859;206947.413;17715.006;12797.925;24617.086;77143.338;31782.881;73630.728;900.568
20729.75;16570.087;1857.983;25953.48;172588.863;12691.258;798.713;25992.965;58598.559;11148.391;6205.375
2117.933;8129.603;2873.962;16744.36;51470.393;18357.789;25225.279;11861.85;254899.704;7036.292;29567.042
9324.103;57213.666;12573.612;49501.714;82582.427;132756.48;1670.292;16823.824;14568.359;9917.451;24678.555
1134.133;26043.104;67285.599;86361.784;4526.401;4391.97;26138.005;106656.211;46690.076;10408.074;114616.591
424988.833;2302.131;128224.107;235739.838;11394.938;165136.569;114848.143;44767.68;2434.626;84843.573;19639.645
33421.93;301063.386;1430.77;1125.721;16638.057;25768.233;1024.666;28760.907;15671.043;44626.656;84832.159
9431.543;56623.621;25841.093;2013.268;9729.447;24758.55;15264.643;23362.374;137205.482;75562.688;7540.919
144742.253;17486.385;5241.533;6405.571;5448.048;21803.286;158475.747;1549.551;2091.999;228.324;86073.56
62059.363;208962.465;11975.885;;245369.497;79144.552;16494.852;5789.273;30056.303;1255.554;8977.887
7905.833;11632.839;144.679;;1278.653;295.332;;3386.366;6774.799;7668.437;1257.953
;;1135.929;;50074.186;1829.079;;700.253;18267.156;2130.329;108734.706
;;3.633;;15282.866;3677.376;;956.347;;9229.062;11421.196
;;21605.869;;66381.86;120604.531;;2186.891;;1950.386;7535.025
;;7534.076;;15422.101;2127.138;;75526.811;;560400.279;3293.431
;;52885.724;;;25410.142;;1260.447;;80483.788;23487.641
;;;;;901.106;;53375.517;;;
;;;;;;;107859.365;;;
;2400076.499;2327982.76;;;1986613.146;;;1987387.05;;
1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147;1863370.147
26659.123;26659.123;298413.636;163024.467;298024.523;298024.523;298024.523;163024.467;163024.467;26659.123;516909.867
;;26659.123;26659.123;26659.123;26659.123;26659.123;26659.123;26659.123;;163024.467
;;;;;;;;;;26659.123
340411.203;5084.443;;;;;;;345506.793;5084.443;
;;;;;;;;341023.669;340411.203;
102689.753;102689.753;1673152.5;1985337.363;1673152.5;77117.219;1673152.5;4226016.814;2167220.204;102689.753;3731949.11
;;;1741556.06;;;;1741556.06;;;1741556.06
26220.55;26220.55;26220.55;26220.55;26220.55;26220.55;26220.55;26220.55;26220.55;26220.55;26220.55
2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853;2320506.853
1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853;1834257.853
11279.987;42393.554;576748.143;42215.773;26070.222;97876.797;285962.378;38203.581;318606.178;35387.131;549633.988
58361.857;93963.234;116811.523;43814.044;167665.696;60874.997;234943.067;75380.441;195714.402;634984.41;37709.831
44902.043;87498.502;762.602;803.299;26549.226;12450.838;546081.963;15052.329;188565.299;46808.966;103760.863
94516.22;528849.831;54785.047;6161.12;139110.965;94675.342;896393.631;26866.989;345807.296;389177.496;2160.996
49018.153;28245.224;463365.741;1398.733;896013.712;168793.861;87504.906;659095.26;77726.312;526611.55;367618.102
580615.273;;373370.519;139563.875;908518.684;342815.799;1147358.674;67876.976;250689.486;;
47594.97;;;84168.065;;;;562476.93;;;
;;;142796.877;;;;;;;
4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677;4300503.677
65120.933;2256968.037;1956805.5;64993.564;377779.98;131233.205;734353.607;721194.193;1034778.267;1018808.187;131178.13
498074.357;498074.357;4611594.253;128033.5;;722132.649;3388981.99;;3388424.499;;3388861.396
;;;3388551.423;;;;;;;
4863.593;2571881.161;3705524.818;12847.063;45654.75;3725796.46;5185187.58;93233.464;5053823.351;5003430.643;3698049.07
2634421.957;174644.087;89499.744;3049679.775;82928.501;109771.386;268981.226;3828460.033;138853.407;18588.435;29839.643
54306.883;;25276.434;116202.701;24124.448;13563.899;15600.926;22446.832;180143.79;57186.295;54275.71
174644.087;;56900.57;1088.684;1354.858;91697.577;96075.709;121.655;37579.773;51041.315;174644.087
;;818.154;174644.087;54750.691;29187.954;16229.453;81830.825;10254.88;5700.822;
;;174644.087;;16063.571;174644.087;34103.79;30675.897;31712.263;306494.613;
;;;;267803.967;;42.65;544.757;1581.123;210114.207;
;;;;4779.067;;133.017;174644.087;174644.087;174644.087;
;;;;20509.057;;174644.087;;;;
;;;;636.88;;;;;;
;;;;174644.087;;;;;;
3516837.02;1542122.507;1099820.127;2427985.136;275412.533;1973643.459;3446029.363;2570965.539;2427985.136;1360493.61;700341.607
684882.963;1637381.507;1242558.026;;429122.18;1739159.193;1008073.76;224513.799;;684882.963;257069.51
;684882.963;1008073.76;;;;;;;;
345261.773;345261.773;3544382.06;345261.773;3544382.06;345261.773;3544382.06;345261.773;345261.773;345261.773;3544382.06
3544382.06;3544382.06;;3544382.06;;3544382.06;;3544382.06;3544382.06;3544382.06;
378860.203;378860.203;378860.203;378860.203;378860.203;378860.203;378860.203;378860.203;378860.203;378860.203;378860.203
2028297.277;819533.443;1336811.973;985289.867;819533.443;1336647.437;985454.403;985289.867;1677148.847;2028297.277;985289.867
819533.443;;819533.443;819533.443;;819533.443;819533.443;819533.443;819533.443;819533.443;819533.443
128505.62;128505.62;8107021.323;8107021.323;8107021.323;8107021.323;8107021.323;8107021.323;128505.62;128505.62;8107021.323
8107021.323;8107021.323;;;;;;;8107021.323;8107021.323;
4504620.65;4504620.65;112011.694;4504620.65;112011.694;112011.694;112011.694;4504620.65;4504620.65;4504620.65;4504620.65
443294.57;443294.57;440937.573;443294.57;443294.57;440937.573;81165.233;443294.57;443294.57;443294.57;443294.57
1398695.88;171338.59;933583.193;146056.283;;175411.204;1462570.103;1724270.33;;931702.309;1218946.56
102267.177;;;131038.593;;161704.851;50672.723;;;;
259538.837;;;;;91854.284;422653.953;;;;
2397190.143;;;;;;2111760.296;;;;
6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213;6124002.213
6861221.717;747504.322;749117.213;1296144.891;2991749.833;6655632.234;628154.764;121562.461;53265.887;168912.983;236160.728
;1096135.608;;;;;387700.286;1390810.926;;;
113278.327;43999.144;113278.327;113278.327;113278.327;113278.327;113278.327;113278.327;113278.327;113278.327;113278.327
147777.663;147777.663;849645.736;255308.22;263345.327;255679.82;15231.394;427096.953;357817.77;147777.663;1059685.843
780366.553;780366.553;1823835.127;818989.527;1823835.127;849274.136;1823835.127;14859.794;818989.527;780366.553;1823835.127
1823835.127;1823835.127;;1823835.127;;1823835.127;;1823835.127;1823835.127;1823835.127;
1824625.637;1824625.637;181501.924;1824625.637;181501.924;181501.924;181501.924;1824625.637;1824625.637;1824625.637;1824625.637
23958.55;22795.657;23958.55;23958.55;23958.55;22795.657;23958.55;22795.657;23958.55;22795.657;23958.55
57617.2;16600.383;58780.093;57617.2;182918.733;57617.2;58780.093;57617.2;58780.093;57617.2;280382.54
16600.383;1329213.83;280382.54;;1495532.18;279219.647;;;16600.383;16600.383;
1329213.83;;;;;;;;;1329213.83;
1437504.16;68085.072;105316.098;5845.872;275620.287;251474.946;36944.956;29040.197;2397.867;50133.598;70671.019
7289.943;7289.943;7966.263;7289.943;7966.263;7966.263;7966.263;7289.943;7289.943;7289.943;7289.943
13302.317;13302.317;13302.317;13302.317;13302.317;13302.317;13302.317;13302.317;13302.317;13302.317;13302.317
2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347;2023078.347
88993.14;88993.14;88993.14;88993.14;88993.14;88993.14;88993.14;88993.14;88993.14;88993.14;88993.14
1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51;1293643.51
364627.0;364627.0;364627.0;364627.0;364627.0;364627.0;364627.0;364627.0;364627.0;364627.0;364627.0
14926.647;14926.647;1152940.387;1153138.817;2552999.287;1152584.627;1152940.387;1152584.627;14926.647;14926.647;1152584.627
;;14926.647;14926.647;14926.647;14926.647;14926.647;14926.647;;;14926.647
1468034.297;1468034.297;1591293.824;1516802.597;867864.534;1491570.007;;;;1468034.297;758599.384
;;;;;;;;;;1616526.414
1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517;1019182.517
10404.33;10404.33;10404.33;10404.33;10404.33;10404.33;10404.33;10404.33;10404.33;10404.33;10404.33
297473.963;60139.989;57246.332;37442.156;111638.331;119131.866;27728.342;513.178;441299.575;7792.275;158726.395
113851.847;54510.431;66414.742;4946.922;5597.705;69481.019;87597.641;128973.228;42260.681;4456.119;60421.366
166097.033;89767.904;285009.651;250.558;86582.23;294672.659;267457.527;132198.287;434341.761;59548.837;7614.033
;;;15928.504;404360.162;;;;;;
