real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
446371.403;39212.284;33093.893;38085.112;530129.124;417713.834;349971.897;384266.237;141559.317;129721.726;345613.214
82796.7;83195.62;208801.977;91235.257;484514.057;529094.853;84585.657;143449.893;368844.109;245891.65;313224.427
8473.797;;;75771.404;;;198381.059;;16301.365;;
64822.497;;;;;;;;;;
182802.907;;;;;;;;;;
918848.157;918848.157;918848.157;918848.157;918848.157;918848.157;918848.157;918848.157;918848.157;918848.157;918848.157
;;;;;;;19506.621;311779.337;;
;;554297.167;;554297.167;554297.167;554297.167;;;;
528165.073;528165.073;528165.073;528165.073;528165.073;528165.073;528165.073;528165.073;528165.073;528165.073;528165.073
;101109.797;256183.97;146018.877;;;70148.903;11995.403;46645.616;1843.254;
;110969.024;;90774.25;;;250602.836;;;;
1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147;1030284.147
5145.737;5145.737;15770.024;5145.737;66179.56;236106.674;15770.024;50547.944;5145.737;5145.737;51668.767
;;5145.737;;5145.737;5145.737;5145.737;5145.737;;;50547.944
;;;;;;;;;;5145.737
;;1003500.353;;1007664.313;380791.607;773757.233;219337.093;;;
;148262.89;129880.532;250183.165;161284.59;;291001.841;271748.054;;;25299.294
;487052.177;472840.675;;60630.237;;;;;;
;6534.604;;;;;;;;;
30989.993;30989.993;30989.993;30989.993;30989.993;30989.993;30989.993;30989.993;30989.993;30989.993;30989.993
;;78234.336;;78234.336;;;;;;
;;;;832950.603;;;;;;
80882.367;179407.611;295719.981;196873.904;105637.127;;16992.147;;;5441.04;61372.55
76168.43;8139.707;;64819.321;;;;;;;
;;1186141.28;;1186141.28;;;;;;
;;156514.633;;156514.633;220857.373;;;;;
589746.423;589746.423;;98101.657;;;;;;365775.44;
;580867.54;;261195.383;;;390345.49;452617.516;;228865.58;245480.523
;87139.08;43175.957;;165239.067;;351229.284;;;;
101560.353;;101560.353;101560.353;;248898.983;101560.353;248898.983;101560.353;248898.983;
856097.37;856097.37;856097.37;856097.37;856097.37;856097.37;856097.37;856097.37;856097.37;856097.37;856097.37
179056.933;179056.933;171398.596;179056.933;143524.093;179056.933;171398.596;179056.933;179056.933;179056.933;179056.933
;;;;179056.933;;;;;;
;;1074823.99;;1074823.99;;1074823.99;;;;
427554.677;515034.407;;427554.677;;427554.677;427554.677;427554.677;427554.677;427554.677;427554.677
341173.657;;;;;;48123.54;;;;
6305.727;;;377487.81;1144968.953;;99660.54;156871.83;198070.77;6305.727;357661.99
951854.73;951854.73;951854.73;951854.73;951854.73;951854.73;951854.73;951854.73;951854.73;951854.73;951854.73
8133.78;8133.78;13738.92;8133.78;7121.66;8133.78;8133.78;8133.78;1022.94;8133.78;3303.59
;;3420.31;;8133.78;;;;14376.54;;8133.78
;;2557.52;;;;;;8133.78;;
22037.267;188617.804;;340604.177;;;100079.147;;340604.177;22037.267;
;22037.267;;;;;;;;;
73107.793;73107.793;73107.793;73107.793;73107.793;73107.793;73107.793;73107.793;73107.793;73107.793;73107.793
541083.34;541083.34;541083.34;541083.34;541083.34;541083.34;541083.34;541083.34;541083.34;541083.34;541083.34
161458.013;161458.013;;114345.786;;114345.786;;;196228.566;161458.013;73490.41
;;;;;79575.233;;;;;
509896.853;288244.07;419060.765;26391.057;;;;;290913.087;66518.553;
943469.657;943469.657;218.339;943469.657;218.339;943469.657;218.339;943469.657;943469.657;943469.657;
12654.507;12654.507;729680.316;12654.507;729680.316;729680.316;729680.316;12654.507;12654.507;12654.507;12654.507
752935.11;752935.11;;752935.11;;;;752935.11;752935.11;752935.11;752935.11
598633.367;598633.367;323372.954;314343.103;107754.949;351785.024;39082.69;80715.706;314343.103;598633.367;
;;;;354603.292;;285931.033;;;;
4846.08;4846.08;4846.08;4846.08;4846.08;4846.08;4846.08;4846.08;4846.08;4846.08;4846.08
456160.897;;;906470.664;235250.299;;;;326370.735;814422.243;180648.429
;;144660.297;;144660.297;;;;;;
857003.73;857003.73;588253.204;857003.73;588253.204;588253.204;588253.204;857003.73;857003.73;857003.73;857003.73
759894.67;759894.67;759894.67;759894.67;759894.67;759894.67;759894.67;759894.67;759894.67;759894.67;759894.67
;;122723.22;;122723.22;122723.22;122723.22;;;;
47898.477;100757.367;76980.507;82509.11;396730.17;64945.5;33327.344;18655.374;2383.377;55060.674;55300.028
17731.587;49344.983;7320.2;2515.463;;203489.317;76708.353;294346.727;89959.77;100757.367;45817.084
71379.643;;51319.816;;;28292.066;;37846.194;15766.88;49344.983;112039.084
2536.39;;244756.926;;;74087.533;;83542.887;;;83542.887
311561.207;;;;;;;;;;
54961.9;;;;;;;;;;
100757.367;;;;;;;;;;
49344.983;;;;;;;;;;
9693.277;9693.277;14406.671;605435.64;853892.013;9693.277;530350.034;9693.277;605435.64;9693.277;9693.277
;;9693.277;9693.277;9693.277;;14406.671;;9693.277;;
;;;;;;9693.277;;;;
15847.653;15847.653;15847.653;15847.653;15847.653;15847.653;15847.653;15847.653;15847.653;15847.653;15847.653
52108.02;82081.049;;;;;;;;69459.243;
440092.407;440092.407;440092.407;440092.407;440092.407;440092.407;440092.407;440092.407;440092.407;440092.407;440092.407
360062.8;5187.97;;285453.263;;362952.043;;145141.251;108304.073;360062.8;
5187.97;;;;;;;;;5187.97;
278155.043;278155.043;278155.043;278155.043;278155.043;278155.043;278155.043;278155.043;278155.043;278155.043;278155.043
224455.557;;224444.806;;203685.308;52768.599;64046.83;1031840.128;162814.491;;155771.522
382202.817;;;;;;358564.733;;;;6329.062
182874.677;182874.677;182874.677;182874.677;182874.677;182874.677;182874.677;182874.677;182874.677;182874.677;182874.677
1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993;1134808.993
120594.553;22466.929;;;82121.706;3363.166;9796.633;;49868.447;50776.747;
