real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
913198.147;741441.474;912825.844;913198.147;741142.12;913198.147;912335.344;913198.147;913198.147;905281.407;912825.844
2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0;2040114.0
1293210.71;1293210.71;1292913.25;1293210.71;1292913.25;1292913.25;1292913.25;1293210.71;1293210.71;1293210.71;1293210.71
1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92;1018259.92
1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067;1420519.067
3737655.103;3737655.103;5014363.927;4273694.27;4478324.76;4273694.27;5014363.927;4273694.27;3737655.103;3737655.103;5014363.927
481739.637;481739.637;39983.461;481739.637;481739.637;481739.637;39983.461;481739.637;481739.637;481739.637;39983.461
;;481739.637;;;;481739.637;;;;481739.637
860627.507;860627.507;860627.507;860627.507;860627.507;860627.507;860627.507;860627.507;860627.507;860627.507;860627.507
79062.037;79062.037;79062.037;79062.037;79062.037;79062.037;79062.037;79062.037;79062.037;79062.037;79062.037
2442799.827;272298.633;3134914.017;2437572.884;272564.547;3134648.103;3129687.074;3129421.16;2437572.884;2442799.827;6107629.439
;2442799.827;;;5410554.22;;;;;;
3179643.057;3179643.057;5245226.267;2469978.543;5954890.781;2469978.543;5245226.267;2469978.543;3179643.057;3179643.057;2469978.543
139784.417;139784.417;550658.141;139784.417;550658.141;139784.417;550658.141;139784.417;139784.417;139784.417;139784.417
;;139784.417;;139784.417;;139784.417;;;;
4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627;4184396.627
14720.237;14720.237;14720.237;14720.237;14720.237;14720.237;14720.237;14720.237;14720.237;14720.237;14720.237
2665.843;2665.843;2665.843;2665.843;2665.843;2665.843;2665.843;2665.843;2665.843;2665.843;2665.843
5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16;5154052.16
2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707;2419369.707
1827309.323;1827309.323;423354.773;7245984.067;423354.773;7245984.067;423354.773;7245984.067;1827309.323;1827309.323;7245984.067
1204.463;1204.463;1204.463;1204.463;1204.463;1204.463;1204.463;1204.463;1204.463;1204.463;1204.463
4056.87;4056.87;4056.87;4056.87;4056.87;4056.87;4056.87;4056.87;4056.87;4056.87;4056.87
3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473;3905377.473
2878789.537;343745.983;812701.079;1822939.613;4365275.762;225599.177;2585899.094;1176418.934;1367514.43;1971088.547;2993048.53
264227.12;120415.247;113283.2;2343657.74;949785.793;29491.434;363491.884;2343657.74;46917.99;120415.247;1667412.693
2343657.74;2343657.74;2343657.74;;2343657.74;2343657.74;2343657.74;;2343657.74;2343657.74;2343657.74
7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127;7169824.127
1091935.923;1091935.923;3380384.857;1091935.923;18868.553;1091935.923;3380384.857;1091935.923;1091935.923;1091935.923;3380384.857
1027051.483;1027051.483;6854701.417;925010.787;6854701.417;925010.787;6854701.417;925010.787;1027051.483;1027051.483;925010.787
402.347;402.347;402.347;402.347;402.347;402.347;402.347;402.347;402.347;402.347;402.347
2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09;2712431.09
9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86;9074049.86
24766.143;24766.143;4796358.514;4796159.531;24965.126;4796159.531;4796358.514;4796159.531;24766.143;24766.143;4796159.531
4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967;4634301.967
86525.413;86525.413;86525.413;86525.413;86525.413;86525.413;86525.413;86525.413;86525.413;86525.413;86525.413
1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567;1902235.567
3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667;3335004.667
430404.147;430404.147;430404.147;430404.147;430404.147;430404.147;430404.147;430404.147;430404.147;430404.147;430404.147
2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583;2146465.583
83347.587;89941.682;1043016.283;644937.777;644937.777;111281.701;1452778.128;605200.431;774746.424;644937.777;644937.777
641885.33;641885.33;644937.777;;;3581749.69;644937.777;644937.777;644937.777;;
644937.777;644937.777;;;;644937.777;;;;;
