real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
436509.657;436509.657;436509.657;436509.657;436509.657;436509.657;436509.657;436509.657;436509.657;436509.657;436509.657
934579.997;934579.997;934579.997;934579.997;934579.997;934579.997;934579.997;934579.997;934579.997;934579.997;934579.997
197257.89;197257.89;192787.804;197257.89;192787.804;192787.804;192787.804;197257.89;197257.89;197257.89;197257.89
149687.157;149687.157;149687.157;149687.157;149687.157;149687.157;149687.157;149687.157;149687.157;149687.157;149687.157
;;1139857.153;;1138029.976;;1139857.153;;;;
5372584.75;5372584.75;5764708.563;5372584.75;5764708.563;5764708.563;5764708.563;5372584.75;5372584.75;5372584.75;5372584.75
780872.277;780872.277;780872.277;780872.277;780872.277;780872.277;780872.277;780872.277;780872.277;780872.277;780872.277
1218888.607;1218888.607;710300.56;1218888.607;710300.56;710300.56;710300.56;1218888.607;1218888.607;1218888.607;1218888.607
1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97;1297437.97
1666581.433;2004530.404;2097421.217;1240777.633;5805174.523;1277161.471;1240777.633;1927599.793;1277161.471;2004530.404;1877550.141
2937.907;2937.907;2937.907;2937.907;2937.907;2937.907;2937.907;2937.907;2937.907;2937.907;2937.907
422720.58;1130157.324;419913.494;1116385.667;315622.447;123739.043;145466.167;419913.494;315622.447;419913.494;419913.494
939415.167;600194.297;189834.63;233249.75;390700.087;182159.583;263919.25;351600.911;390700.087;138414.134;337829.254
15404.14;131.937;633731.27;215670.723;737499.847;405192.17;;426678.551;398085.17;825326.217;228550.927
1252171.223;1110186.524;;327635.31;101602.521;;;79813.224;162287.843;434063.634;723868.063
91837.983;;;91837.983;;;;198266.307;;;
2934.973;899653.647;828243.996;2934.973;843795.77;760480.53;157708.9;1218869.817;1466511.014;700706.82;2915088.076
409.76;208225.03;3689370.729;1457564.713;;1637053.738;1612338.64;2575636.64;4013740.087;107141.12;654978.376
726388.027;;;2299349.013;;1415933.548;1514475.723;;;208225.03;
70850.473;61241.066;42916.371;64382.637;33306.964;251148.53;59420.224;64382.637;192108.727;70850.473;64382.637
501632.383;501632.383;59420.224;;49810.817;372406.784;64382.637;;64382.637;501632.383;
64382.637;64382.637;64382.637;;64382.637;64382.637;;;;64382.637;
3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66;3756789.66
539829.807;539829.807;539829.807;539829.807;539829.807;539829.807;539829.807;539829.807;539829.807;539829.807;539829.807
866124.477;866124.477;866124.477;866124.477;866124.477;866124.477;866124.477;866124.477;866124.477;866124.477;866124.477
1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273;1404495.273
28589.96;28589.96;28589.96;28589.96;28589.96;28589.96;28589.96;28589.96;28589.96;28589.96;28589.96
8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847;8707385.847
684430.103;684430.103;88162.0;684430.103;88162.0;684430.103;88162.0;684430.103;684430.103;684430.103;69608.46
88162.0;88162.0;;69608.46;;69608.46;;69608.46;88162.0;88162.0;
2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26;2680928.26
7345.317;7345.317;768825.174;104311.14;1077113.877;769831.577;249251.237;653919.217;259231.217;7345.317;653919.217
;;6338.914;7345.317;375831.987;7345.317;1300682.337;298151.394;7345.317;;64046.16
;;;;6338.914;;599400.447;519330.74;;;104544.26
;;;;;;95317.997;141212.927;;;95317.997
;;;;;;6338.914;769831.577;;;7345.317
;;;;;;;7345.317;;;
421581.483;421581.483;421581.483;421581.483;421581.483;421581.483;421581.483;421581.483;421581.483;421581.483;421581.483
1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833;1597654.833
3019116.38;;36190.88;3019116.38;36190.88;3019116.38;3019116.38;3019116.38;3019116.38;3019116.38;3019116.38
9215.23;9215.23;4752394.327;9215.23;4752394.327;4752394.327;4752394.327;9215.23;9215.23;9215.23;9215.23
76119.19;76119.19;76119.19;76119.19;76119.19;76119.19;76119.19;76119.19;76119.19;76119.19;76119.19
54098.153;54098.153;44225.526;54098.153;44225.526;54098.153;44225.526;54098.153;54098.153;54098.153;54098.153
1758317.443;1758317.443;1795248.887;1795248.887;1795248.887;1795248.887;1795248.887;1795248.887;1758317.443;1758317.443;1795248.887
2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73;2233024.73
541312.467;4489.67;2596561.547;541312.467;347830.114;3150699.807;1492207.911;541312.467;1996206.767;541312.467;37313.611
649041.103;649041.103;;2046346.171;;;;1996206.767;;649041.103;1492207.911
