real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
534105.887;327605.733;534105.887;534105.887;534105.887;534105.887;534105.887;534105.887;534105.887;534105.887;534105.887
98902.097;97439.943;6332376.751;98902.097;6332376.751;98902.097;98902.097;98902.097;98902.097;98902.097;98902.097
97439.943;1298362.807;1369381.32;97439.943;1575881.474;1504862.961;2355448.82;97439.943;97439.943;97439.943;2148948.666
1298362.807;1218343.53;1218343.53;2148948.666;1218343.53;1218343.53;1218343.53;2148948.666;2148948.666;1298362.807;1218343.53
1218343.53;;;1218343.53;;;;1218343.53;1218343.53;1218343.53;
4486.52;4486.52;1697.17;3968.12;4486.52;4486.52;3003.777;618.304;2599.9;1697.17;3003.777
63700.447;512.7;403.21;15125.954;43863.29;105.277;216.957;62217.704;53636.584;258343.813;42367.681
29875.9;3917.227;227305.867;617061.417;617061.417;840.061;4301.557;240976.947;15125.954;617061.417;16048.231
617061.417;258747.69;617061.417;;;54040.461;41445.404;617061.417;617061.417;;617061.417
;617061.417;;;;27721.011;227305.867;;;;
;;;;;617061.417;617061.417;;;;
1473993.917;1473993.917;1303938.48;1473993.917;1303938.48;1303938.48;1303938.48;1473993.917;1473993.917;1473993.917;1473993.917
1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71;1446862.71
1548.617;40662.277;87435.426;2725.056;27373.52;68071.966;27476.491;20325.911;23689.475;26687.734;30544.646
89764.873;58527.233;160678.393;22268.213;26641.382;5203.885;123674.762;1251.758;50376.176;45719.434;122763.767
218846.587;6796.972;1407.524;23033.107;8534.367;131025.81;15048.422;;36728.469;11768.233;6497.03
600151.6;5485.029;296542.999;220864.864;1470.226;;12093.904;;2377.884;5419.1;38312.025
129725.597;2187.541;;117649.594;84679.697;;15006.227;;1878.837;5924.889;245526.294
;129416.537;;14486.534;;;72479.18;;85304.761;;6675.793
;;;;;;;;147400.771;;
1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797;1690908.797
1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933;1033246.933
118329.613;14491.085;385150.287;74439.329;234212.975;89601.496;273072.293;12205.171;13835.153;58502.804;150746.842
;283.186;;;;15029.05;;;34266.757;;46030.182
8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947;8646310.947
