real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997;8914251.997
;;;;;2745.171;;;;;
118392.177;248684.822;85060.769;89937.18;92313.118;345544.22;73242.659;9847.557;29599.355;4737.733;25533.412
76401.977;;19617.279;;80258.492;;6181.423;42386.994;287694.925;;1837.043
281573.573;;;;;;27936.223;16192.514;42600.455;;230034.125
;;;;;;8265.039;;;;
8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08;8705269.08
7779.73;593788.18;171669.36;283270.353;316781.765;875797.282;171669.36;1093388.67;12651.663;384164.483;56013.109
268368.103;433.773;104745.183;104745.183;57494.396;856621.76;104745.183;50983.89;184411.696;80428.353;103871.216
68676.513;22207.513;;;104745.183;50663.98;;104745.183;100723.153;68676.513;
22207.513;;;;;103817.953;;;76895.373;104745.183;
;;180271.813;26838.237;502816.995;90158.313;79094.562;80623.085;175542.529;56859.636;382986.652
;;447023.106;;;195689.427;255948.986;;3194.823;;218358.862
207320.983;209410.05;208752.767;199040.51;161816.417;126856.476;101747.407;215536.693;216067.68;209382.294;133304.26
69758.04;184304.141;2812302.447;3655205.723;468924.819;2726717.533;3242725.21;169108.804;169764.154;158581.588;3113475.493
601869.993;601869.993;285501.61;104388.306;5158868.402;107942.117;285501.61;4542684.004;5151987.016;601869.993;104388.306
;;;;277.402;;;311224.163;601869.993;;
115725.713;36082.564;;20440.509;51676.077;20460.001;;83539.651;21958.048;;
69623.243;;;;73457.7;13126.841;;;41828.301;;
47588.613;;;;48494.813;;;;;;
;;;;54633.08;;;;;;
8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057;8616557.057
794750.257;794750.257;182252.054;530415.94;446414.646;182252.054;182080.329;530372.859;182080.329;794750.257;530060.963
776027.543;776027.543;427863.657;511693.226;427735.013;428089.99;163529.34;511693.226;776027.543;776027.543;511466.893
935534.853;935534.853;935534.853;935534.853;935534.853;935534.853;935534.853;935534.853;935534.853;935534.853;935534.853
;171262.731;;28533.85;;;467552.194;;82255.113;284283.92;
;23754.451;;147273.493;;;52275.964;;;137097.81;
1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07;1976064.07
43766.207;43766.207;12209.22;43766.207;4239.276;14811.707;37790.93;18184.497;43766.207;43766.207;5424.097
27737.35;27737.35;27737.35;27737.35;27737.35;27737.35;27737.35;27737.35;27737.35;27737.35;27737.35
183421.033;183421.033;183421.033;183421.033;183421.033;183421.033;183421.033;183421.033;183421.033;183421.033;183421.033
