real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
9421360.577;9421360.577;1706655.827;9446591.7;1429.324;26660.447;8963401.944;8983882.99;26660.447;9421360.577;1706655.827
1706655.827;1706655.827;;1706655.827;1706655.827;1706655.827;1706655.827;1706655.827;1706655.827;1706655.827;
1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747;1252834.747
3724096.263;3724096.263;2500937.001;3724096.263;2500937.001;2500937.001;2500937.001;3724096.263;3724096.263;3724096.263;3724096.263
363549.293;115163.444;66005.982;109976.807;634455.664;592956.238;55399.084;29812.24;629611.091;364641.607;489496.591
641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53;641390.53
4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307;4921696.307
9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043;9435472.043
4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117;4956306.117
2672473.01;2674431.757;2889507.953;3481139.963;3212396.394;2819832.746;2884603.678;2646503.68;3482443.15;2837457.676;3012013.138
;;;316432.247;181749.179;;;;272482.946;;101594.855
409366.813;176135.777;544277.854;482475.637;1476476.11;2961667.043;541687.387;180036.916;841866.189;244121.666;27219.566
3161583.393;1890154.75;238571.314;507536.68;620307.23;2224.7;741951.469;319550.199;453762.708;135183.01;214842.895
1373831.127;249890.697;572519.346;105557.32;;271506.743;;337865.135;891930.744;305673.6;676281.47
43414.513;;719867.35;210366.997;;;;;;209102.556;
;;;;;;;;;;24.242
103631.483;249200.74;11532.384;156510.743;;;;;;103631.483;
428022.123;;312864.102;;;687753.38;;679504.514;306667.573;;787114.181
1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043;1402289.043
13760410.7;13760410.7;7389079.359;216861.19;479797.65;7200659.423;13826491.42;493827.427;7890743.397;13760410.7;658132.657
65271.123;108983.769;8072.471;238095.137;3851.335;43855.386;132930.083;10612.06;103892.273;188459.317;196465.269
604990.457;183124.203;355088.845;132930.083;72644.473;132930.083;;132930.083;2809.326;1190637.95;132930.083
132930.083;132930.083;492881.836;;132930.083;;;;132930.083;132930.083;
;;132930.083;;;;;;;;
128505.62;128505.62;8107021.323;8107021.323;8107021.323;8107021.323;8107021.323;8107021.323;128505.62;128505.62;8107021.323
8107021.323;8107021.323;;;;;;;8107021.323;8107021.323;
;;;;406105.34;;294660.987;;;;
127605.107;;103800.564;840735.287;;;;;821437.56;86268.994;
1275585.95;1274245.633;1275276.84;1275585.95;1275276.84;1275585.95;1275585.95;1275585.95;1275585.95;1275585.95;1275585.95
9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16;9632296.16
3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597;3178789.597
24490.27;24490.27;24490.27;24490.27;5730.923;24490.27;24490.27;24490.27;24490.27;24490.27;24490.27
;;;;24490.27;;;;;;
2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9;2871987.9
1440.57;241386.067;2236118.013;1440.57;2479826.97;;199066.644;;;229879.117;
219260.097;219260.097;;246758.117;294931.677;;;;462644.191;;
5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747;5827940.747
2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543;2335144.543
719181.737;719181.737;719181.737;719181.737;719181.737;719181.737;719181.737;719181.737;719181.737;719181.737;719181.737
33300.653;1093404.319;1340506.853;546063.814;8060.332;44843.801;355032.002;577459.883;1003808.192;239835.099;149109.177
263622.047;609902.113;684659.58;1074637.682;458956.996;1156247.205;;36877.699;3341106.616;;356695.441
438185.383;;1457657.48;473549.556;826258.43;1362820.322;;809875.599;;;
1168391.44;;;;245534.056;724888.906;;;;;
12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86;12165337.86
4376529.55;1531283.561;1464243.39;2126951.508;6320520.253;6867967.407;5725027.351;3313875.506;984691.985;4403923.423;4672082.611
536769.07;536769.07;536769.07;536769.07;536769.07;536769.07;536769.07;536769.07;536769.07;536769.07;536769.07
4068.773;4068.773;193370.19;524711.876;1315006.793;186456.63;1315006.793;1312236.95;524711.876;4068.773;1236494.616
243714.843;243714.843;243714.843;243714.843;243714.843;243714.843;243714.843;243714.843;243714.843;243714.843;243714.843
