real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
;51371.673;;;;;;55385.653;;;
243369.97;;408845.39;243369.97;;243369.97;;243369.97;243369.97;;408845.39
605221.753;;;605221.753;;421564.74;;;179453.98;;
;;;;;;;;152771.183;;
169528.527;76364.134;266196.697;61548.022;289800.85;3842.947;155357.156;57719.77;;75833.357;1410.466
;;;29542.583;;48487.437;;78410.637;;;103702.642
;;;129336.944;;102506.684;;;;;445756.749
;;;;;70698.397;;;;;
628504.173;628504.173;738828.243;106756.017;290003.637;737103.373;106756.017;106756.017;106756.017;628504.173;738828.243
106756.017;106756.017;106756.017;;106756.017;106756.017;;;;106756.017;106756.017
3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983;3817669.983
46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273
4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54
1357192.17;16519.697;2033599.397;1522233.913;1531196.68;1374848.59;438666.203;1089241.067;180974.646;1192422.334;1197407.423
792277.707;48019.77;2418145.817;588426.764;931069.65;678519.324;1252312.67;2454393.411;271734.37;38806.227;788769.303
6712.783;17792.15;1063322.94;1063322.94;1063322.94;144073.796;2753612.53;1063322.94;1203305.594;496926.523;61674.522
1063322.94;1072369.443;;;;1063322.94;1063322.94;;2358003.957;750759.596;1063322.94
;818864.19;;;;;;;1063322.94;1063322.94;
;1063322.94;;;;;;;;;
651468.01;651468.01;473828.207;651468.01;473828.207;651468.01;651468.01;651468.01;651468.01;651468.01;651468.01
3540728.573;2508415.557;2738773.45;3540728.573;2738773.45;3363088.77;3540728.573;3540728.573;3540728.573;3540728.573;3540728.573
22840.317;22840.317;;200480.12;430838.013;430838.013;430838.013;200480.12;200480.12;22840.317;608477.816
982939.667;982939.667;982939.667;982939.667;982939.667;982939.667;982939.667;982939.667;982939.667;982939.667;982939.667
99351.407;99351.407;99351.407;99351.407;99351.407;99351.407;99351.407;99351.407;99351.407;99351.407;99351.407
1256053.51;56720.084;1360227.62;16481.527;87772.836;70084.137;1360227.62;1360227.62;1360227.62;129095.761;961217.393
1360227.62;1256053.51;;25087.227;1360227.62;957388.87;;;;64072.287;1360227.62
;1360227.62;;1360227.62;;1360227.62;;;;1256053.51;
;;;;;;;;;1360227.62;
2262649.963;221132.719;18722.748;1100605.993;76841.903;144613.384;60014.42;192009.872;142717.982;3725261.866;45152.686
;;822680.828;;4313296.351;37523.311;262384.713;306221.368;747673.837;;
;;;;;2859779.13;6688.647;;;;
;;;;;;5524201.67;;;;
545751.247;285008.937;545751.247;342151.57;499963.487;545751.247;451017.67;545751.247;499963.487;545751.247;545751.247
;615223.621;39517.898;732423.337;31686.434;444497.371;359341.817;331067.378;67117.221;33513.074;899813.277
;33513.074;1590771.578;;270628.88;2197582.148;;;;;
;2141378.83;;;1174387.764;;;;;;
1266923.863;1266923.863;602783.69;1266923.863;602783.69;1266923.863;602783.69;1266923.863;1266923.863;1266923.863;667073.11
1528186.163;1528186.163;1623783.41;667073.11;1623783.41;667073.11;1623783.41;667073.11;1528186.163;1528186.163;1623783.41
1623783.41;1623783.41;;1623783.41;;1623783.41;;1623783.41;1623783.41;1623783.41;
349551.637;;590999.118;23167.727;28034.905;480585.218;63558.175;91910.36;18470.745;28988.083;45542.864
214973.31;;;138615.934;286088.207;;613131.452;;23823.815;80175.136;481933.3
;;;135175.194;66136.351;;;;167030.205;;16135.097
;;;;;;;;254617.559;;
904628.083;786170.754;1072493.767;904628.083;947379.147;993033.923;947379.147;867919.303;706710.91;1072493.767;1072493.767
6919507.787;6919507.787;3298196.746;10709460.953;656020.314;10797866.793;10672752.173;10584346.333;3011873.733;6919507.787;3084676.286
;;53487.753;2682464.983;329732.12;3005496.776;2770870.823;2880382.156;2682464.983;;527649.293
1380206.347;1705950.451;569821.815;1181392.193;1603356.603;462233.363;32694.451;3349664.523;1963823.129;423131.007;2066845.079
79180.543;79180.543;183537.179;836032.083;118181.283;3350999.209;4283940.587;695806.333;416935.939;1657421.211;3349664.523
695806.333;695806.333;695806.333;695806.333;695806.333;695806.333;118181.283;;821388.969;1440659.953;695806.333
;;;;;;695806.333;;695806.333;79180.543;
;;;;;;;;;695806.333;
4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97;4749723.97
4581333.64;4581333.64;4642734.16;4581333.64;4642734.16;4642734.16;4642734.16;4581333.64;4581333.64;4581333.64;4581333.64
9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07;9101848.07
86932.547;86932.547;143441.86;1457441.503;143441.86;1457441.503;143441.86;1457441.503;86932.547;86932.547;1457441.503
1457441.503;1457441.503;1457441.503;;1457441.503;;1457441.503;;1457441.503;1457441.503;
6477.86;6477.86;6477.86;6477.86;6477.86;6477.86;6477.86;6477.86;6477.86;6477.86;6477.86
277512.173;1485193.871;3467895.64;853608.644;123364.961;1907504.076;663822.874;3328889.724;129218.644;105278.952;2370157.394
273449.62;305579.173;142661.011;297495.144;451261.994;265021.529;169481.464;564352.857;460750.923;2257297.813;104152.847
4953.46;89307.843;11729.8;3285961.214;202791.114;109400.696;2790889.774;41411.671;2787732.854;93103.307;397658.73
