real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
69140.1;51746.173;;115696.97;7072835.913;;;;7090229.84;69140.1;
;;;;;;;;69140.1;;
;;;;;;;;115696.97;;
430723.9;430723.9;430723.9;430723.9;430723.9;430723.9;430723.9;430723.9;430723.9;430723.9;430723.9
37107.11;37107.11;37107.11;37107.11;37107.11;37107.11;37107.11;37107.11;37107.11;37107.11;37107.11
35834.877;35834.877;35834.877;35834.877;35834.877;35834.877;35834.877;35834.877;35834.877;35834.877;35834.877
207668.817;199849.537;345987.44;207668.817;345987.44;1924.817;347831.06;207668.817;207668.817;207668.817;347831.06
174972.38;174972.38;167153.1;168996.72;174972.38;353806.72;174972.38;168996.72;168996.72;174972.38;168996.72
;;;;;174972.38;;;;;
115996.08;115996.08;115996.08;115996.08;115996.08;115996.08;115996.08;115996.08;115996.08;115996.08;115996.08
1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17;1552520.17
169057.43;992553.713;169057.43;169057.43;739046.42;992553.713;169057.43;992553.713;169057.43;992553.713;226221.597
24588.973;2277917.963;97518.294;24588.973;2173485.284;24588.973;40354.127;24588.973;1454421.68;24588.973;97518.294
289820.223;289820.223;2888860.544;1401863.67;53462.087;1459027.837;2888860.544;1401863.67;289820.223;289820.223;1459027.837
53462.087;53462.087;53462.087;53462.087;;53462.087;53462.087;53462.087;4370567.92;53462.087;53462.087
;;;;;;;;53462.087;;
423902.57;423902.57;423902.57;423902.57;423902.57;423902.57;423902.57;423902.57;423902.57;423902.57;423902.57
710452.273;553199.373;264868.516;710452.273;186399.504;553199.373;996570.494;553199.373;343652.404;553199.373;107615.616
20270.207;2166856.307;;1317834.297;2233455.55;757752.319;;1317834.297;20270.207;20270.207;
;20270.207;;1452670.231;;;;;1452670.231;;
81727.78;81727.78;81727.78;81727.78;81727.78;81727.78;81727.78;81727.78;81727.78;81727.78;81727.78
389362.533;389362.533;364129.654;389362.533;364129.654;364129.654;364129.654;389362.533;389362.533;389362.533;389362.533
918061.407;918061.407;;918061.407;;;;918061.407;918061.407;918061.407;918061.407
634674.57;634674.57;634674.57;634674.57;634674.57;634674.57;634674.57;634674.57;634674.57;634674.57;634674.57
2408104.35;856100.83;4360690.027;2891806.797;550376.83;4496397.643;4279726.451;2408104.35;4496397.643;864847.6;2416851.12
378519.713;378519.713;378519.713;378519.713;378519.713;378519.713;378519.713;378519.713;378519.713;378519.713;378519.713
761963.78;761963.78;761963.78;761963.78;761963.78;761963.78;761963.78;761963.78;761963.78;761963.78;761963.78
2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583;2838918.583
