real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
396405.913;396405.913;424109.187;396405.913;424109.187;399835.447;399835.447;396405.913;396405.913;396405.913;399835.447
7585756.667;7585756.667;7613459.941;356242.11;7613459.941;7589186.201;356242.11;356242.11;356242.11;7585756.667;356242.11
356242.11;356242.11;356242.11;;356242.11;356242.11;;;;356242.11;
360655.237;360655.237;360655.237;360655.237;360655.237;360655.237;360655.237;360655.237;360655.237;360655.237;360655.237
252107.257;252107.257;252107.257;252107.257;252107.257;252107.257;252107.257;252107.257;252107.257;252107.257;252107.257
146636.61;146636.61;146636.61;146636.61;146636.61;146636.61;146636.61;146636.61;146636.61;146636.61;146636.61
288649.85;288649.85;288649.85;288649.85;288649.85;288649.85;288649.85;288649.85;288649.85;288649.85;288649.85
737068.337;737068.337;879988.147;461682.404;799030.24;825507.157;604602.214;550121.224;461682.404;737068.337;887469.06
1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26;1828486.26
92233.95;33837.26;36583.563;92233.95;92097.743;91261.337;92233.95;92233.95;92233.95;35137.993;92233.95
647778.93;36689.003;357990.082;586966.684;5472.802;271890.34;374349.246;4157.067;436524.543;510257.01;512383.607
173303.27;174145.42;15740.726;937601.142;76541.265;858502.417;906463.983;8513.167;8998.327;661127.553;248472.79
13540.87;83988.436;50797.517;1813279.098;798662.778;594787.555;154333.946;502852.744;1142298.883;212349.152;532859.18
306720.02;445042.866;782553.327;28405.199;925870.192;70012.562;4126.29;1172991.385;19014.626;183907.859;1154444.195
338775.763;32566.509;49543.484;215258.842;251257.039;90807.545;1121801.45;105977.388;14928.952;41017.292;34227.845
142324.42;1661575.885;41071.956;425601.796;494879.746;576358.258;77345.193;45738.745;1823183.712;493887.062;88327.509
678905.1;334803.595;112776.939;16437.482;526935.489;357805.438;251837.403;210154.995;564319.169;2256841.285;791399.783
339494.2;134206.252;1532358.383;164879.483;18421.32;196257.208;79242.326;174792.155;175669.123;399031.268;45884.764
326897.287;612515.099;47781.84;;21939.987;316390.017;254557.836;49509.002;147579.385;363668.428;66391.314
75590.51;1361946.082;164879.483;;412240.807;164879.483;10086.403;1667836.679;284433.028;124058.549;164879.483
164879.483;164879.483;;;3054006.48;;164879.483;164879.483;2729.042;15570.059;
;;;;221214.31;;;;154406.566;85598.609;
;;;;164879.483;;;;6552.223;1267225.039;
;;;;;;;;164879.483;164879.483;
3098.983;4104.687;3032.527;4104.687;4104.687;4104.687;4104.687;4104.687;4104.687;4104.687;4104.687
101038.413;2321129.204;693.783;398.117;172337.663;3159754.964;897033.593;256075.95;1765.943;68313.423;558633.305
69385.583;2460.27;76838.616;100971.957;115969.383;100555.857;202485.849;251969.483;236041.383;151636.14;41770.401
151636.14;822.004;251786.682;65461.204;230420.099;13452.923;15797.846;13452.923;276416.204;51025.667;237153.365
51025.667;151636.14;113170.209;137529.731;13452.923;;415846.473;;63456.987;13452.923;13452.923
13452.923;51025.667;415846.473;63456.987;;;13452.923;;13452.923;;
;13452.923;13452.923;13452.923;;;;;;;
553439.99;553439.99;553439.99;553439.99;553439.99;553439.99;553439.99;553439.99;553439.99;553439.99;553439.99
17062.463;17062.463;17062.463;17062.463;17062.463;17062.463;17062.463;17062.463;17062.463;17062.463;17062.463
154317.567;154317.567;51940.183;154317.567;51940.183;51940.183;51940.183;154317.567;154317.567;154317.567;154317.567
;;154317.567;;154317.567;154317.567;154317.567;;;;
6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38;6021428.38
662215.107;662215.107;662215.107;662215.107;662215.107;662215.107;662215.107;662215.107;662215.107;662215.107;662215.107
32736.97;32736.97;32736.97;32736.97;32736.97;32736.97;32736.97;32736.97;32736.97;32736.97;32736.97
2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617;2750490.617
2358527.403;2358527.403;247425.493;2358527.403;247425.493;247425.493;247425.493;2358527.403;2358527.403;2358527.403;2358527.403
471069.553;471069.553;471069.553;471069.553;471069.553;471069.553;471069.553;471069.553;471069.553;471069.553;471069.553
1758731.99;1758731.99;370131.837;1758731.99;370131.837;370131.837;370131.837;1758731.99;1758731.99;1758731.99;1758731.99
964459.853;964459.853;1652645.7;964459.853;1652645.7;1652645.7;1652645.7;964459.853;964459.853;964459.853;964459.853
1652645.7;1652645.7;;1652645.7;;;;1652645.7;1652645.7;1652645.7;1652645.7
871694.437;258949.857;806116.28;867200.537;7110.693;;895745.96;787617.24;354327.503;256657.94;319586.729
1671070.37;1671070.37;2457821.053;1673290.96;32513.199;2457821.053;34733.789;1673290.96;34733.789;1671070.37;440193.373
71613.45;82075.153;71613.45;71613.45;82075.153;82075.153;71613.45;82075.153;71613.45;82075.153;82075.153
6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063;6520080.063
305233.493;305233.493;305233.493;305233.493;305233.493;305233.493;305233.493;305233.493;305233.493;305233.493;305233.493
52582.233;52582.233;57608.081;443752.837;1696216.027;358261.86;57608.081;749432.464;443752.837;52582.233;57608.081
46984.637;46984.637;1325.454;46984.637;1325.454;41414.264;1325.454;41414.264;46984.637;46984.637;41414.264
;;46984.637;;46984.637;46984.637;46984.637;46984.637;;;46984.637
4385.827;106345.724;16684.507;523042.183;11938.083;517749.307;1698448.653;70995.771;36582.32;16684.507;278931.663
523042.183;2846225.221;668946.68;2649557.546;17226.193;3005148.911;467286.24;39294.534;111049.083;1963252.114;2971817.007
736525.593;736525.593;836268.033;1761928.583;2332438.24;827978.627;1765562.133;2354506.581;5854.427;736525.593;1709427.384
